CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov	log P1Sig	log P2Sig	Klasse	Rel exp	Punten
518881	176	26	98	206.74168180249856	24	98	5.170483995038151	5.331470099974711	a	-0.1746686466051055	0
518785	1441	136	121	913.8422211589166	75	121	7.273092595999522	6.817657932000209	a	0.5768586377772658	0
518988	1605	153	79	2036.6255037139754	150	79	7.380879035564116	7.619049552350885	a	-0.2689255474853429	0
518896	2383	223	107	1223.9547438626644	98	107	7.776115477098742	7.1098424884203055	a	0.9469674119481888	0
520415	1472	138	101	1247.0482295959223	90	101	7.294377299288821	7.1285346214324585	a	0.18038738604117044	0
521019	13995	1196	102	8966.870603284964	576	102	9.546455401949554	9.10129202052396	a	0.5607451717740868	0
520353	380	43	100	370.5954615289469	34	100	5.940171252720432	5.915111067497123	a	0.025376831200936145	0
520198	134	20	86	131.96277561861612	18	86	4.897839799950911	4.882519879926807	a	0.015437871565172623	0
520082	264	33	97	290.3181063609554	29	97	5.575949103146316	5.670977240291077	a	-0.0996897968218009	0
519912	2525	214	56	2092.709683351887	139	56	7.83399634170946	7.6462150044409105	a	0.20656965468603117	0
519512	1609	141	102	1398.8054215573306	101	102	7.3833681469923835	7.243373881044828	a	0.1502672031458483	0
518977	1308	118	71	969.9264007968284	73	71	7.176254532017144	6.877220193151552	a	0.34855593055868184	0
518880	1632	151	88	1145.8767682883165	86	88	7.397561535524052	7.043925359458073	a	0.4242369207273857	0
518767	1402	127	69	1157.9733560533564	86	69	7.2456550675945355	7.054426649278737	a	0.21073597477090789	0
518971	971	92	90	671.9104658581203	53	90	6.878326468291325	6.510125096316356	a	0.44513301896540924	0
518895	1559	142	68	1110.686694790019	82	68	7.351799869057777	7.012733746980066	a	0.40363615348317206	0
520410	468	50	79	460.7700248683346	41	79	6.148468295917647	6.132899057066899	a	0.01569107090621058	0
521016	553	59	124	665.3123270771896	59	124	6.315358001522335	6.500256595175602	a	-0.2030964323276485	0
520197	1642	152	77	737.8918536674284	62	77	7.403670290012373	6.603797274116443	a	1.225258338114216	0
520056	536	55	76	417.88212279228435	37	76	6.284134161070802	6.035199389865193	a	0.28265836408232325	0
519801	775	79	71	892.9481150193023	77	71	6.652863029353347	6.794528477306439	a	-0.15219111615393843	0
519465	290	35	97	273.82275940862843	28	97	5.66988092298052	5.612481033609469	a	0.05907924025858691	0
518934	1605	153	76	1664.9303523882065	135	76	7.380879035564116	7.417538571142155	a	-0.03733978341944333	0
518860	1577	147	83	1115.085453977306	82	83	7.3632795869630385	7.016686321295889	a	0.4142413878462221	0
518738	714	75	78	703.8014699659526	65	78	6.570882962339584	6.556496313498479	a	0.014490634744682707	0
518970	870	84	86	954.5307436413232	70	86	6.76849321164863	6.861219851805111	a	-0.09716177430037143	0
518875	3234	299	72	2637.0561327786786	210	72	8.081475040137052	7.877418472732221	a	0.2263675239223364	0
521117	2193	197	88	1226.154123456308	91	88	7.693025748417888	7.11163782103898	a	0.7885190434448217	0
520295	125	20	87	123.1652572440417	18	87	4.8283137373023015	4.813527008439856	a	0.014896593382035528	0
520324	1538	122	94	1264.643266345071	79	94	7.338238150065589	7.142545358502057	a	0.21615323540602382	0
520189	169	21	77	190.24633485017156	20	77	5.1298987149230735	5.24831973164254	a	-0.12571795769332295	0
520031	355	38	98	325.50817985925306	30	98	5.872117789475416	5.7853875914688215	a	0.09060239332080355	0
519711	366	41	98	396.9880166526701	36	98	5.902633333401366	5.983906095477642	a	-0.08466671216576538	0
519438	3908	330	75	3019.7481820726653	205	75	8.270781013162674	8.012928723472678	a	0.29414764555555273	0
518931	1194	110	110	974.3251599841155	75	110	7.085064293952548	6.881745087749842	a	0.2254635813976782	0
518856	10633	889	74	10359.077886061365	673	74	9.271717651651086	9.24561850471517	a	0.026442712078380115	0
