CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
1004638	869	91	83	383	52	83
1005130	442	53	100	280	40	100
1005084	1306	131	87	464	63	87
1005048	832	92	119	525	68	119
1005671	463	54	97	330	47	97
1005594	221	31	100	154	28	100
1006092	22267	2111	77	13828	1581	77
1004964	1173	122	114	650	83	114
1004942	761	80	90	558	73	90
1004888	1596	154	117	977	116	117
1004852	3402	308	79	1468	170	79
1004802	2084	201	124	1427	167	124
1005164	1193	120	89	816	100	89
1005129	363	44	100	239	37	100
1005079	394	49	97	306	45	97
1005045	1765	173	150	786	98	150
1005668	3657	376	84	1373	173	84
1006236	1071	116	128	792	99	128
1006021	208	30	100	137	26	100
1004957	1089	115	128	701	87	128
1004940	1273	137	100	828	107	100
1004885	1006	103	146	690	86	146
1004845	1859	196	93	656	85	93
1004783	1490	148	160	886	107	160
1005145	967	110	94	1401	177	94
1005128	269	36	100	141	26	100
1005078	2067	219	92	1065	137	92
1005031	734	79	125	364	50	125
1005664	4058	400	81	1922	233	81
1006235	1187	129	135	891	119	135
1006018	19200	1892	74	12171	1442	74
1004955	1100	121	117	486	68	117
1004936	946	98	84	552	72	84
1004884	2394	247	111	1404	177	111
1004840	3835	359	82	2602	287	82
1004778	696	76	96	451	60	96
1005141	2297	215	90	2009	221	90
1005115	845	89	107	561	71	107
1005075	1249	127	88	859	103	88
1005030	1560	151	124	996	117	124
1005637	1134	122	83	701	92	83
1006233	1867	190	130	1139	139	130
1004953	1767	175	158	904	113	158
1004924	365	49	95	273	45	95
1004870	274	37	100	187	31	100
1004828	1379	155	97	995	134	97
1004755	476	57	100	333	47	100
1005138	1250	142	84	702	97	84
1005109	310	40	100	267	40	100
1005063	611	71	78	399	56	78
1005022	1664	182	154	677	87	154
519411	1590	166	92	1465	173	92
519234	349	43	96	207	34	96
519074	1975	198	82	1999	227	82
517763	481	55	126	876	106	126
517641	8920	885	70	2915	338	70
517589	2883	295	115	987	122	115
517752	1119	115	88	595	75	88
516869	1846	188	128	1260	148	128
517492	1526	151	86	910	109	86
517456	46097	4574	113	28047	3271	113
517410	1913	189	91	1006	126	91
518682	1989	219	82	2218	284	82
519231	1526	158	137	1424	174	137
517989	967	111	94	529	75	94
517757	735	81	128	547	73	128
517630	2342	254	82	1549	199	82
517579	1410	152	128	659	90	128
517728	3582	383	78	1623	206	78
516843	2072	213	131	678	91	131
516758	2023	212	89	962	126	89
517450	3292	321	124	1325	166	124
517398	1538	161	88	904	122	88
517328	5144	519	118	2151	266	118
518681	1201	129	81	1019	128	81
519175	2431	246	121	1958	230	121
517749	994	107	120	553	74	120
517628	1835	181	86	947	114	86
517569	1718	174	126	1698	207	126
517705	10616	1002	73	2555	300	73
516834	796	85	129	489	65	129
517486	1230	134	84	649	87	84
517448	2417	232	115	917	114	115
517397	4049	403	75	2149	257	75
517326	7726	746	108	2653	311	108
519375	1260	141	85	321	49	85
519159	1244	142	132	650	89	132
517799	1978	202	84	1461	184	84
517746	301	41	100	190	33	100
517625	4038	391	80	955	122	80
517558	1399	153	125	916	118	125
516984	2922	288	82	1378	172	82
517562	1343	138	135	856	104	135
516749	2105	218	83	972	127	83
517447	2845	281	117	1637	188	117
516668	2346	242	83	1457	186	83
517318	2657	268	123	1424	170	123
519315	1042	109	91	536	70	91
519153	323	42	98	218	36	98
517797	1772	171	86	649	81	86
517745	784	90	112	448	65	112
517620	6488	628	73	2854	331	73
517556	480	57	106	586	79	106
516935	1007	109	86	683	89	86
516809	1239	125	119	718	90	119
517477	734	81	80	452	63	80
516714	2664	259	110	1111	133	110
516594	2133	217	109	2000	240	109
519303	247	35	98	169	31	98
519108	844	96	134	596	79	134
517793	674	78	80	516	72	80
517721	1769	183	129	903	115	129
517601	737	84	85	408	59	85
516928	1917	196	84	914	118	84
517502	827	90	144	415	57	144
516742	980	102	86	552	73	86
517433	2967	310	123	1861	221	123
516646	21890	2267	75	7048	880	75
516571	1280	134	141	890	110	141
519291	1611	176	82	729	96	82
519082	1369	146	127	771	98	127
517785	1405	153	84	740	96	84
517700	1982	214	131	1376	172	131
517600	953	103	87	569	75	87
517657	1498	149	92	736	93	92
517500	1669	169	125	554	73	125
517468	3965	381	80	2370	279	80
517428	1533	165	121	1193	149	121
517338	3144	321	83	1257	158	83
516569	1068	114	101	846	105	101
519243	567	66	80	398	56	80
519076	2862	277	122	982	113	122
517772	17904	1818	75	4500	566	75
517695	9864	968	119	5971	659	119
517590	810	92	83	528	73	83
517525	1154	124	130	1139	139	130
516901	1253	137	90	592	79	90
517493	1475	149	123	738	95	123
517467	9645	984	77	2676	332	77
517425	1389	146	134	725	94	134
517335	2150	229	89	1189	159	89
517293	658	76	141	430	60	141
374295	1844	181	89	1357	161	89
387455	12023	1200	115	2751	319	115
368082	2306	238	129	2723	316	129
368571	6420	627	82	2343	276	82
368208	2999	293	124	2046	232	124
350397	1592	163	89	1435	173	89
353108	3874	362	118	2210	238	118
335886	3488	324	111	2786	306	111
335766	1812	197	86	1036	138	86
335406	2729	247	122	1929	211	122
386561	4378	415	93	2910	323	93
389904	1928	201	130	1380	170	130
368496	3404	331	92	2367	270	92
367244	1768	169	129	1444	164	129
367815	1840	182	96	1285	151	96
367694	3134	278	124	2357	256	124
353114	4399	421	89	1740	208	89
350321	337	41	96	246	36	96
335869	4015	433	117	2174	275	117
335583	4406	442	87	2267	268	87
335326	4586	469	120	2515	306	120
388641	502	64	96	394	61	96
386658	3828	355	111	1940	216	111
368485	2394	247	90	1158	151	90
367240	564	63	84	414	55	84
368524	1250	134	79	809	109	79
367583	2409	218	125	1474	165	125
349430	451	56	93	479	70	93
350211	330	40	91	204	31	91
335845	1550	162	117	768	97	117
335555	2579	293	68	6238	790	68
335310	1071	110	113	691	84	113
374897	1203	123	88	632	80	88
385445	827	92	112	570	77	112
368442	3142	309	95	2377	277	95
367239	1292	137	123	1078	138	123
368866	2893	275	95	1928	227	95
367377	3494	363	117	1133	148	117
352633	3759	352	87	2382	281	87
350186	833	89	110	626	80	110
335828	6358	627	103	7703	885	103
335551	1529	154	94	2542	299	94
335228	1950	199	129	1417	171	129
373913	1655	190	84	1257	169	84
374302	7235	699	73	2472	279	73
367559	1052	122	84	1000	135	84
373019	2795	264	114	1386	157	114
368807	1870	190	88	1153	147	88
367133	761	80	117	737	86	117
350139	493	57	82	278	39	82
335816	1286	137	119	936	112	119
335544	2926	286	95	1195	149	95
386989	4276	402	90	2165	248	90
373989	3497	353	123	1887	229	123
368211	3833	362	94	2441	281	94
367954	2000	200	126	762	96	126
368514	3956	394	91	3898	453	91
367026	8738	850	116	3508	413	116
354281	3472	347	98	1544	187	98
349842	1014	107	119	750	97	119
335808	528	57	92	424	57	92
337692	8332	789	88	1977	235	88
348237	336	42	95	141	24	95
374550	1731	173	97	864	109	97
368199	522	56	82	382	50	82
368660	2738	254	124	1631	175	124
368453	930	96	84	622	78	84
353553	2506	258	93	1807	223	93
349510	1522	139	131	915	106	131
335781	4839	462	115	2668	306	115
335452	3476	351	81	1278	162	81
335141	3586	339	114	2155	247	114
387511	3988	401	101	2996	358	101
367362	546	60	86	494	61	86
367889	2539	233	118	1644	181	118
353542	1987	196	95	1081	131	95
349478	2187	222	142	2088	250	142
335896	1150	123	91	1045	130	91
335768	1687	175	136	1159	146	136
335436	2552	255	105	1241	153	105
349681	2509	247	144	1709	204	144
960057	1146	122	88	619	82	88
959903	208	31	97	141	26	97
944798	239	35	100	159	30	100
944729	275	38	100	163	29	100
935643	321	44	94	264	42	94
921872	6338	677	74	3658	451	74
922316	1758	177	129	729	97	129
367979	207	32	97	149	29	97
368464	393	49	100	257	41	100
368180	1079	124	78	618	87	78
367410	2012	220	126	1602	201	126
960038	392	48	96	221	35	96
959898	527	63	98	248	39	98
944794	2029	219	86	739	98	86
944538	861	96	86	660	90	86
944386	1165	128	87	678	89	87
935548	383	49	100	206	35	100
921804	1262	137	83	924	119	83
922250	3144	318	120	1591	202	120
368696	222	34	98	179	33	98
368452	372	46	98	263	41	98
367405	210	32	100	171	31	100
960128	1557	171	132	668	90	132
960022	1042	120	83	498	71	83
960956	7735	824	100	2942	364	100
944788	1282	145	81	737	98	81
944532	7157	698	97	4140	486	97
935627	514	65	95	339	51	95
935539	1515	165	82	644	85	82
921775	499	64	98	348	54	98
921488	1889	211	114	852	115	114
367924	578	74	89	450	67	89
366999	1708	184	121	596	84	121
367322	324	46	98	248	42	98
960124	599	71	96	334	52	96
960016	267	38	98	180	32	98
960951	2011	244	135	1719	230	135
944778	1069	121	74	612	82	74
944514	306	43	100	174	31	100
944340	868	98	74	420	59	74
935514	4326	434	115	1167	164	115
922453	1131	124	86	710	94	86
922185	1322	129	77	681	90	77
368622	501	63	95	366	55	95
367698	890	89	113	638	87	113
368032	285	40	100	270	43	100
960079	458	52	100	450	68	100
959949	1453	168	82	883	125	82
960947	181	29	98	120	25	98
944766	575	73	97	389	59	97
944489	373	50	100	332	50	100
944331	150	26	96	109	23	96
935477	606	74	100	389	57	100
921690	1734	191	80	819	109	80
368882	332	45	100	292	46	100
367878	207	32	98	182	32	98
368355	901	107	100	645	91	100
368000	336	45	95	245	40	95
960032	262	37	100	142	27	100
959937	1070	123	86	513	73	86
960902	435	54	100	257	42	100
944765	204	31	97	134	26	97
944451	514	66	100	310	48	100
944309	359	49	96	187	33	96
935452	3264	354	123	2079	260	123
921656	1888	205	93	839	112	93
368799	541	64	100	427	61	100
368564	74	18	96	60	18	96
368286	950	114	103	652	95	103
355892	450	57	100	319	48	100
960026	1023	122	109	567	79	109
959926	3328	353	80	1908	243	80
944886	474	58	96	283	43	96
944739	177	28	96	124	25	96
944404	375	50	91	213	35	91
944304	156	26	98	101	22	98
921936	1236	141	106	685	96	106
921646	229	33	91	148	28	91
368781	232	32	88	148	27	88
368542	1650	175	91	577	79	91
368273	1321	148	69	987	130	69
355881	1215	130	83	912	119	83
959952	2060	225	109	1557	200	109
959923	229	34	98	154	29	98
944882	261	38	100	173	31	100
944734	182	28	98	163	30	98
935589	853	95	82	368	54	82
921930	1412	160	78	549	75	78
922327	2667	266	84	1060	129	84
368778	761	94	105	423	64	105
368515	367	46	97	259	40	97
367538	227	34	98	157	29	98
371145	370	47	96	316	49	96
959909	2007	219	136	781	104	136
2101422	3165	320	83	1668	202	83
2101664	2301	240	112	1774	212	112
2101513	5422	536	77	3750	451	77
2102138	5084	499	106	3274	374	106
2101351	1034	114	94	658	90	94
2101205	1909	218	127	1485	189	127
2101599	2173	227	141	1118	143	141
2102134	6141	600	117	3820	459	117
2101337	1910	190	83	879	109	83
2101189	734	83	106	508	70	106
2101848	2078	214	86	1230	153	86
2101588	1365	143	113	758	98	113
2102126	1366	143	123	959	122	123
2101335	2997	298	86	966	121	86
2101183	3866	361	116	3690	398	116
2101575	6325	630	117	3473	419	117
2102178	3560	373	90	2363	298	90
2102122	2600	275	124	2133	273	124
2101286	2504	255	86	1506	177	86
2101175	3963	399	95	2813	333	95
2101813	1849	197	93	970	124	93
2101551	8957	880	97	4455	522	97
2102169	342	43	93	217	36	93
2102081	2427	250	116	1924	242	116
2101278	1691	173	94	1105	140	94
2101164	4582	446	116	2828	347	116
2101811	8352	791	78	4594	538	78
2101541	6425	666	112	3018	387	112
2102165	3239	324	87	1211	152	87
2102076	1843	200	143	1087	139	143
2101239	1312	145	92	837	111	92
2101142	3707	370	98	2661	316	98
2101717	1213	130	92	681	90	92
2101537	270	37	88	147	27	88
2102154	1150	122	87	677	87	87
2102061	1072	117	109	957	118	109
2101209	1090	112	90	578	74	90
2101885	1989	207	129	1681	201	129
2101710	4395	425	83	2628	296	83
2101536	1983	199	131	1613	187	131
2102153	2315	224	100	1586	184	100
2102060	1303	132	135	828	102	135
533455	280	38	88	153	27	88
533202	969	103	86	596	79	86
524947	1454	146	111	889	112	111
524877	4109	405	79	2402	296	79
524825	1332	129	110	738	93	110
525184	714	79	76	355	50	76
524761	255	34	86	179	29	86
524644	2733	273	89	1028	126	89
524427	1965	203	72	1422	173	72
524297	950	102	91	527	72	91
524255	1188	121	106	658	82	106
533454	3034	333	90	1556	200	90
534075	602	70	115	337	51	115
533126	1316	142	89	1056	136	89
524945	1170	127	122	870	115	122
524873	1935	202	90	1256	158	90
524824	1310	137	130	804	102	130
525182	243	35	97	158	30	97
524741	617	68	126	400	55	126
524616	672	76	82	309	47	82
524422	2259	236	124	1554	193	124
524294	1375	145	92	676	91	92
524228	1843	191	127	1024	126	127
534171	560	67	75	321	47	75
534063	1768	175	64	971	114	64
532880	21463	2094	78	8757	983	78
524821	396	51	81	255	40	81
525180	835	83	65	484	60	65
524737	536	57	76	325	44	76
524595	772	81	88	467	59	88
524293	818	90	80	491	65	80
524225	435	52	98	284	42	98
534168	1496	155	89	785	99	89
533306	979	102	129	741	94	129
524992	1914	198	93	1575	185	93
532924	988	107	132	625	81	132
524853	674	78	84	491	67	84
532722	733	83	130	592	77	130
525114	1001	96	88	696	80	88
524714	933	87	128	620	73	128
524394	251	35	98	166	28	98
524292	8990	918	75	5895	688	75
524182	4790	471	118	3206	366	118
534159	2271	224	84	1505	174	84
534033	628	71	125	403	58	125
524901	833	91	111	704	95	111
524848	913	96	84	346	48	84
532703	1921	197	128	728	99	128
533113	1020	107	91	693	88	91
524713	1485	146	113	877	111	113
524499	252	35	98	182	31	98
524391	1130	123	135	826	107	135
524275	2786	283	80	1350	165	80
534150	1009	113	93	692	92	93
524896	1237	136	139	663	89	139
524846	12507	1261	81	2867	355	81
533243	1574	181	126	1272	163	126
525071	1206	133	92	619	85	92
524668	2036	208	132	2006	226	132
524475	1768	192	96	1205	157	96
524388	666	76	125	386	54	125
524272	232	34	100	166	30	100
524176	516	58	103	350	47	103
533418	1414	156	83	903	116	83
533276	608	70	112	429	60	112
524967	827	89	74	706	88	74
524892	5038	481	108	3514	400	108
524845	1903	191	89	2069	240	89
533239	657	70	110	340	48	110
525061	3490	330	78	1577	181	78
524664	2879	272	110	1246	145	110
524474	2295	224	87	1836	212	87
524351	4127	382	94	2746	312	94
524271	1683	167	85	1183	140	85
524158	1189	116	116	798	98	116
534113	2179	239	89	1325	168	89
533272	1206	122	132	796	97	132
524966	1088	121	87	610	83	87
524878	1506	151	136	841	106	136
524842	2849	298	95	1308	168	95
533220	1013	108	129	628	82	129
524763	585	70	84	335	50	84
524645	1382	152	129	1006	128	129
524298	2614	277	122	1289	158	122
524270	495	60	77	281	44	77
524157	6682	678	121	4030	473	121
400531	1620	169	92	1595	193	92
400170	1897	200	134	1290	164	134
1096744	1713	178	98	1381	171	98
1095780	1336	146	116	853	110	116
1096104	1109	123	85	948	126	85
1079256	236	34	98	194	33	98
1079133	480	59	97	378	56	97
1094321	2908	292	115	1961	233	115
1066704	895	101	85	506	72	85
1065901	439	54	100	335	50	100
1066483	206	31	96	169	31	96
1067050	855	96	118	871	114	118
400526	2955	306	90	2866	343	90
402616	415	51	100	317	47	100
1096699	190	30	97	169	29	97
1095730	6122	588	116	3149	372	116
1096083	297	41	100	256	40	100
1079242	4508	448	113	2521	296	113
1095167	1427	150	96	757	96	96
1094315	1248	131	122	735	94	122
1065990	234	33	100	206	33	100
1067314	978	109	130	628	83	130
1066455	298	40	100	258	40	100
1067041	590	71	100	453	62	100
400481	1693	179	91	1165	150	91
1096647	775	87	87	441	63	87
1097079	1895	194	121	1071	132	121
1096050	2103	222	93	1377	178	93
1079127	10307	1062	72	5384	643	72
1094143	1882	195	128	1464	174	128
1066697	1811	195	97	1069	136	97
1065892	898	100	106	708	96	106
1066450	2045	219	98	1604	199	98
1065584	1703	174	111	945	128	111
401189	2480	256	90	2022	240	90
389774	2472	257	134	1742	222	134
1096631	1617	165	88	1344	159	88
1096258	416	51	100	383	55	100
1095313	344	44	100	311	46	100
1079183	645	79	76	420	62	76
1079125	4340	440	85	2378	283	85
1066916	1990	215	127	1213	160	127
1065954	1392	140	87	1040	127	87
1066582	482	60	100	381	57	100
1066446	5147	520	84	3002	355	84
1065569	4915	538	115	3279	410	115
400449	2600	278	90	2034	252	90
1096942	466	57	97	357	54	97
1096615	611	74	89	459	67	89
1096212	418	54	100	267	44	100
1096039	3028	336	92	1798	232	92
1079180	666	81	98	409	62	98
1095148	984	110	82	613	81	82
1066907	1006	112	119	607	80	119
1065951	413	53	95	405	58	95
1065847	980	104	121	1006	121	121
1066442	179	28	93	156	29	93
1066291	1195	125	149	586	74	149
400429	1755	189	101	1174	147	101
1096831	1070	117	117	862	111	117
1095873	2421	255	95	2207	267	95
1094784	8314	759	119	1912	227	119
1096032	4592	456	78	3040	352	78
1079170	1033	106	114	829	103	114
1079107	2051	213	94	1364	167	94
1066898	1319	134	122	1138	138	122
1065935	5220	517	81	3350	382	81
1067290	503	58	98	328	48	98
1067122	1786	180	94	1040	124	94
1066282	1242	122	130	1103	130	130
400361	3647	361	87	2411	297	87
1097545	2366	242	123	2111	250	123
1096595	837	80	86	523	65	86
1096012	2778	272	91	1532	178	91
1079162	164	25	100	107	22	100
1093696	1816	186	94	1607	199	94
1066733	876	95	118	518	71	118
1065922	3485	355	84	1966	241	84
1066557	831	86	108	745	91	108
1065669	2510	264	90	1682	210	90
1064754	12487	1222	117	4345	504	117
400263	1051	111	83	702	89	83
1097475	938	97	114	818	100	114
1095799	941	91	79	663	77	79
1096179	1861	169	128	1425	155	128
1079266	2491	241	95	2380	269	95
1095181	1693	181	149	1120	139	149
1094366	832	90	87	459	64	87
1066710	1821	202	140	1859	231	140
1065920	483	57	96	409	56	96
1066484	10045	1056	110	6321	772	110
1065627	14363	1418	81	9921	1150	81
1066145	1350	149	142	955	128	142
1040019	1078	107	76	624	78	76
1038959	5518	551	103	1945	234	103
1038789	4194	398	77	1361	160	77
1039178	4664	442	98	2981	334	98
1023848	1100	114	81	590	77	81
1023591	329	42	97	220	36	97
1038942	1121	109	77	619	79	77
1038842	1766	177	119	594	78	119
1038678	1897	186	85	1157	140	85
1021099	2682	261	110	1506	175	110
1002696	589	67	69	369	52	69
1002490	1079	116	127	879	112	127
1040009	844	94	76	487	69	76
1038954	553	61	114	306	44	114
1038694	1634	169	87	898	118	87
1039155	17035	1648	109	5082	622	109
1023794	1061	114	73	582	78	73
1023585	1415	154	140	812	107	140
1038936	4990	509	77	3265	394	77
1038823	3563	359	123	2754	330	123
1038654	1820	196	88	1011	135	88
1021054	1630	176	136	842	111	136
1001925	961	108	80	899	121	80
1002477	1403	152	158	938	120	158
1039995	362	44	93	237	37	93
1039627	1208	136	117	627	87	117
1038690	34906	3399	67	10456	1198	67
1039128	23	12	61	28	13	61
1023777	5245	500	78	2718	305	78
1023512	403	48	95	260	39	95
1038921	4691	465	74	4144	486	74
1038801	15582	1538	98	8099	930	98
1038652	1462	162	87	817	110	87
1021027	927	102	129	654	88	129
1002471	2489	256	110	903	118	110
1039990	884	98	79	266	42	79
1038883	9939	975	108	4059	477	108
1038670	4228	437	78	3093	407	78
1039025	6484	658	115	2870	344	115
1023725	2258	240	94	589	83	94
1023414	525	63	122	336	51	122
1038915	36	14	86	29	14	86
1038773	1754	185	138	1413	176	138
1038636	1317	147	90	897	121	90
1002768	516	65	112	354	54	112
1001830	581	68	76	380	56	76
1002463	933	107	136	785	105	136
1039836	670	76	68	365	53	68
1038880	3920	410	89	1258	163	89
1039348	1559	157	83	619	80	83
1023948	597	73	107	450	65	107
1023720	634	73	80	362	53	80
1023338	335	45	94	224	37	94
1038898	1127	120	79	718	92	79
1038730	8160	818	97	6244	720	97
1038630	662	73	74	405	56	74
1002745	2100	224	118	1157	145	118
1001803	2146	211	86	971	119	86
1002458	393	51	90	254	41	90
1038996	40718	4041	73	8391	1033	73
1038856	5763	623	125	2067	259	125
1038618	1144	126	83	563	80	83
1023899	1118	132	120	634	88	120
1023634	2386	246	86	1278	164	86
1023333	361	46	98	218	36	98
1038875	2683	281	94	1379	176	94
1038704	12356	1210	113	2942	344	113
1038601	4677	497	84	3492	426	84
1002723	1125	126	136	621	87	136
1002528	595	70	75	401	58	75
1002453	2647	280	120	727	101	120
1038979	11755	1109	73	3492	411	73
1038854	1691	192	106	1321	171	106
1039234	2083	207	80	823	104	80
1023863	416	54	89	249	40	89
1023630	1364	139	87	505	68	87
1023308	735	86	108	410	60	108
1038868	1551	158	90	781	101	90
1038700	1987	205	107	1785	225	107
1021151	1272	136	84	471	66	84
1002699	588	67	87	348	51	87
1002501	959	100	82	648	84	82
1002441	659	74	92	420	60	92
1038975	5547	565	70	3958	476	70
1038815	6262	662	115	2981	374	115
1039210	5573	597	79	4488	526	79
1023849	409	54	100	251	41	100
1023593	1015	114	91	462	62	91
1038945	7118	767	129	1913	243	129
1038843	1159	128	85	673	88	85
1038683	2061	216	132	1719	220	132
1021101	2505	261	88	1764	215	88
1002697	430	52	92	260	40	92
1001780	834	95	80	553	74	80
1002413	591	70	117	479	63	117
1226559	528	65	97	317	49	97
1227032	4712	511	124	2936	372	124
1230800	5576	591	81	2882	361	81
1230665	2634	273	120	1960	233	120
1230487	979	110	85	531	72	85
1195942	2525	263	138	1604	197	138
1195887	5342	578	82	3421	422	82
1225772	888	103	84	882	118	84
1195684	1486	162	134	1712	214	134
1225511	888	103	88	478	68	88
1226065	355	47	100	217	36	100
1226537	921	103	87	649	85	87
1226206	899	102	141	489	69	141
1230771	3242	355	92	2132	270	92
1230664	1954	214	140	1062	138	140
1230347	360	49	100	188	33	100
1195924	1379	155	135	845	117	135
1195854	869	97	85	675	88	85
1195767	852	98	130	624	88	130
1225763	17674	1795	83	10213	1212	83
1224990	1053	113	124	802	102	124
1226212	4227	424	87	2099	251	87
1225317	402	51	100	325	48	100
1226533	2343	252	96	1172	155	96
1230966	486	61	100	324	49	100
1230769	2387	246	90	1616	205	90
1230607	471	59	100	313	46	100
1230309	460	57	97	378	57	97
1195906	695	80	101	565	75	101
1195838	2305	241	87	969	127	87
1195763	460	57	100	306	46	100
1225744	5328	548	79	2834	347	79
1224970	799	92	109	506	71	109
1226169	127	23	94	94	21	94
1243273	1587	163	95	980	120	95
1230752	4192	425	92	1715	201	92
1230583	501	61	98	316	49	98
1230278	2581	266	95	1254	156	95
1225990	1305	145	125	530	76	125
1225890	540	60	91	300	44	91
1195760	566	68	96	460	67	96
1225734	1531	156	88	1027	129	88
1224925	1155	132	134	824	112	134
1225428	209	30	94	159	28	94
1225217	4546	456	125	2761	324	125
1226487	216	31	94	133	26	94
1230916	4989	530	104	2925	346	104
1230732	2256	229	87	1505	185	87
1230552	202	29	93	192	32	93
1230263	238	33	94	227	37	94
1225955	1852	207	115	1593	209	115
1225883	814	96	89	481	69	89
1195754	491	59	97	396	57	97
1225724	1544	169	89	1197	158	89
1225627	2003	225	143	1288	173	143
1226138	508	61	97	319	48	97
1225193	1502	163	115	907	118	115
1227140	725	80	67	407	56	67
1230895	402	53	98	251	41	98
1230703	233	32	90	182	30	90
1230550	1517	165	127	1203	162	127
1195964	258	36	91	225	36	91
1195895	1098	109	128	751	98	128
1225859	1080	118	90	732	95	90
1195747	252	32	97	188	31	97
1195699	2810	280	94	2009	244	94
1226313	693	76	98	378	54	98
1196021	1023	111	85	1006	128	85
1225179	1811	188	138	810	105	138
1226392	1583	170	90	1076	138	90
1230873	3434	357	112	1717	207	112
1230698	1378	148	91	469	65	91
1230537	3100	330	121	2089	253	121
1195959	895	100	84	530	73	84
1195892	2158	224	125	1395	182	125
1225852	544	65	94	398	59	94
1195703	374	48	100	380	57	100
1225559	1049	123	118	885	121	118
1225170	1575	172	127	1269	165	127
1226377	1197	130	114	692	90	114
1230835	1047	115	127	781	103	127
1230674	8536	855	91	3282	379	91
1230520	7869	725	113	4208	478	113
1195947	1293	134	96	1258	147	96
1195889	253	34	100	212	34	100
1195775	330	42	97	302	44	97
1225780	1491	158	128	654	83	128
1195689	549	66	96	345	52	96
1225550	2409	253	145	1886	237	145
1225338	540	67	93	347	52	93
1225160	766	89	123	623	87	123
638216	395	54	98	235	39	98
670834	2562	301	122	1381	187	122
468297	2219	249	95	1033	138	95
963176	3568	382	95	2513	316	95
820177	4724	487	75	3092	392	75
750652	396	54	100	360	57	100
735790	2340	239	88	966	129	88
681783	1195	147	123	957	134	123
390128	3109	341	82	2294	304	82
722259	524	66	100	333	52	100
693294	370	50	96	201	36	96
680470	997	118	121	725	103	121
639685	2073	228	97	1038	134	97
640140	287	40	100	178	31	100
445665	249	37	98	230	38	98
921551	1246	137	129	1219	147	129
808955	1020	120	89	699	96	89
748650	8561	875	111	4038	485	111
734262	1279	145	95	809	111	95
680179	484	58	100	366	53	100
367115	1630	180	94	1220	155	94
717887	1104	125	125	634	86	125
681805	3401	368	88	1910	240	88
678913	940	112	127	387	59	127
639382	1198	139	82	655	94	82
636225	2515	289	98	2030	274	98
444735	883	106	81	678	95	81
920570	3940	448	107	2782	371	107
777346	2129	247	84	1436	194	84
748459	1384	164	104	1012	145	104
734015	782	95	82	716	98	82
680175	3356	400	106	1958	282	106
355508	1139	134	82	912	125	82
717625	371	55	100	247	45	100
681657	1359	155	85	1071	146	85
678733	1369	173	105	649	100	105
776054	1002	112	87	725	96	87
583913	432	60	100	266	45	100
442058	747	87	67	466	65	67
871479	793	101	111	355	54	111
777339	161	27	100	127	26	100
748308	980	125	126	636	91	126
723189	293	41	100	161	30	100
679492	3169	370	108	2556	330	108
353040	1515	168	94	705	94	94
716972	490	63	100	389	59	100
681648	208	32	100	176	31	100
677145	267	39	100	205	37	100
750428	1207	141	88	1012	137	88
577841	894	114	104	568	88	104
439864	2075	243	93	1360	187	93
871232	3151	381	85	1213	176	85
765039	1142	140	87	519	79	87
748113	2714	329	106	2191	314	106
720892	238	37	96	219	38	96
671036	654	83	83	453	70	83
349446	2943	323	88	1575	209	88
716942	188	31	100	129	27	100
681482	280	39	100	214	37	100
676386	255	38	100	198	35	100
720107	380	50	100	244	39	100
577486	790	97	123	495	71	123
438635	2767	298	86	1878	234	86
851484	260	38	100	220	36	100
764951	528	67	97	341	52	97
746596	283	39	98	186	33	98
693650	2037	227	86	1712	219	86
660623	868	105	156	459	69	156
334490	1572	170	89	1347	168	89
696896	1034	119	121	693	91	121
680911	1319	149	90	1137	149	90
671755	314	44	100	199	33	100
681810	1015	119	87	410	63	87
571096	8788	1009	97	5610	758	97
406655	2702	258	89	1644	187	89
832342	693	76	94	624	79	94
764717	1226	133	97	798	102	97
738199	910	99	115	760	94	115
692779	1057	115	91	745	97	91
657946	736	86	112	301	46	112
334181	10615	1031	83	2726	323	83
694334	3023	335	116	1951	257	116
680715	4300	436	83	2670	317	83
671513	2460	269	110	1279	168	110
670962	350	50	100	241	41	100
484206	602	76	105	434	65	105
351305	1112	111	90	528	66	90
820638	1669	159	137	1368	157	137
752212	3703	366	85	1851	216	85
737758	562	63	98	398	51	98
692292	928	103	97	685	92	97
640127	616	72	113	436	61	113
722309	3004	313	86	1840	232	86
694087	910	108	127	679	99	127
680492	857	95	94	696	92	94
670181	921	105	141	687	97	141
1224502	5853	573	78	2286	270	78
596956	192	28	100	127	25	100
596683	2654	270	79	1866	222	79
596632	847	94	145	608	83	145
597261	170	28	100	130	26	100
596366	279	38	100	224	36	100
596247	1294	149	87	1484	191	87
1211217	2716	276	114	1796	221	114
1222882	1058	123	90	606	84	90
1223064	2791	298	119	1417	189	119
1211588	3175	341	78	1482	186	78
1223764	2216	234	119	903	120	119
1224496	9140	943	73	11704	1473	73
596933	183	28	100	127	24	100
596681	447	57	92	277	45	92
596630	655	76	130	421	56	130
596531	639	72	79	424	59	79
596360	7921	810	110	3872	460	110
597375	1967	211	92	1651	207	92
1210461	2237	225	127	1295	161	127
1222787	1628	174	93	652	90	93
1211452	3394	356	86	2396	310	86
1223761	4353	478	120	2627	327	120
1224492	953	108	91	1216	157	91
596672	1395	154	88	909	116	88
