CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
1067290	332	44	98	180	39	98
1067122	1324	151	90	607	110	90
1066282	785	92	121	540	103	121
400361	2944	341	88	1776	322	88
1097545	1799	197	116	1171	202	116
1096595	621	71	100	294	56	100
1096012	1759	188	87	1023	167	87
1079162	110	21	97	65	20	97
1093696	1110	126	89	686	117	89
1066733	486	60	100	264	51	100
1065922	2699	294	92	1390	231	92
1066557	449	54	100	293	56	100
1065669	1410	158	91	823	141	91
1064754	7144	724	115	2386	389	115
400263	626	81	94	336	66	94
1097475	540	67	100	349	69	100
1095799	461	57	89	245	48	89
1096179	1337	141	128	804	136	128
1079266	2230	229	94	1460	238	94
1095181	1517	168	143	966	166	143
1094366	722	85	84	323	64	84
1066710	1124	134	127	798	137	127
1065920	408	55	92	246	51	92
1066484	9336	1003	113	6247	1002	113
1065627	13625	1444	81	9751	1691	81
1066145	851	102	118	554	104	118
1040019	115	24	98	54	22	98
1038959	3649	394	104	1283	224	104
1038789	101	22	100	54	23	100
1039178	3166	340	109	1586	279	109
1023848	71	18	94	28	17	94
1023591	227	34	100	126	31	100
1038942	86	20	97	43	20	97
1038842	1042	121	106	328	65	106
1038678	110	23	97	57	24	97
1021099	1468	165	104	749	133	104
1002696	84	20	95	35	18	95
1002490	642	78	112	407	77	112
1040009	591	75	76	360	69	76
1038954	452	61	95	219	48	95
1038694	1214	146	83	593	107	83
1039155	9960	1168	106	3363	621	106
1023794	764	90	77	350	65	77
1023585	1175	135	132	605	106	132
1038936	3164	336	84	1590	255	84
1038823	2118	238	121	1429	237	121
1038654	1363	157	88	759	132	88
1021054	949	115	127	422	80	127
1001925	670	82	82	450	85	82
1002477	1038	127	145	565	111	145
1039995	74	19	95	36	19	95
1039627	849	108	113	430	87	113
1038690	158	29	96	83	29	96
1039128	24	13	49	17	13	49
1023777	690	88	93	433	89	93
1023512	279	39	100	157	36	100
1038921	3805	411	85	2260	358	85
1038801	10863	1107	94	5071	767	94
1038652	1064	127	90	568	100	90
1021027	599	72	80	357	65	80
1002471	1541	172	123	530	97	123
1039990	592	72	73	199	43	73
1038883	7241	780	111	2960	473	111
1038670	3074	337	75	1824	314	75
1039025	3881	432	105	1981	324	105
1023725	1347	150	86	302	61	86
1023414	308	45	100	162	36	100
1038915	22	12	70	18	13	70
1038773	1078	130	134	703	122	134
1038636	995	121	84	610	113	84
1002768	301	43	100	181	40	100
1001830	355	50	97	196	44	97
1002463	537	71	127	359	70	127
1039836	451	59	94	219	46	94
1038880	2384	261	106	887	153	106
1039348	1099	126	86	431	76	86
1023948	317	45	97	182	40	97
1023720	444	59	93	225	46	93
1023338	221	34	100	113	29	100
1038898	869	101	78	469	83	78
1038730	6126	655	105	4082	690	105
1038630	408	50	96	254	48	96
1002745	1264	150	110	694	134	110
1001803	2363	249	88	1124	186	88
1002458	248	38	97	140	35	97
1038996	28092	3131	73	7388	1262	73
1038856	3003	344	117	1337	237	117
1038618	764	94	80	356	68	80
1023899	712	90	117	417	80	117
1023634	1669	195	89	895	162	89
1023333	234	35	100	135	31	100
1038875	1671	194	97	779	142	97
1038704	7871	856	115	2070	355	115
1038601	2850	323	85	1660	296	85
1002723	725	90	129	398	79	129
1002528	325	47	98	197	45	98
1002453	1538	185	136	528	101	136
1038979	10491	1092	77	3406	551	77
1038854	1127	137	100	728	142	100
1039234	1561	171	84	634	106	84
1023863	315	45	96	151	36	96
1023630	923	107	75	325	60	75
1023308	436	61	94	209	47	94
1038868	1196	133	84	507	88	84
1038700	1781	206	111	1116	199	111
1021151	822	98	83	347	66	83
1002699	334	46	96	163	37	96
1002501	656	77	75	425	74	75
1002441	391	53	90	205	45	90
1038975	4018	456	73	2203	377	73
1038815	3732	407	125	1633	282	125
1039210	3491	398	75	2147	374	75
1023849	226	34	100	122	28	100
1023593	617	79	89	284	59	89
1038945	4196	471	129	1405	233	129
1038843	647	82	79	350	70	79
1038683	1307	152	129	836	152	129
1021101	1704	199	93	969	177	93
1002697	283	40	100	134	30	100
1001780	534	71	82	310	64	82
1002413	351	47	100	220	45	100
1226559	316	45	93	161	36	93
1227032	3095	362	117	1849	318	117
1230800	3593	405	81	2219	386	81
1230665	1717	193	120	1088	183	120
1230487	444	59	90	256	53	90
1195942	1831	199	126	1091	186	126
1195887	3227	369	83	1969	333	83
1225772	493	67	87	340	68	87
1195684	801	97	132	746	132	132
1225511	405	59	95	201	45	95
1226065	216	33	100	120	29	100
1226537	787	97	85	447	85	85
1226206	916	103	136	344	61	136
1230771	2538	292	101	1222	221	101
1230664	1565	171	125	865	147	125
1230347	228	35	97	110	29	97
1195924	928	108	119	554	104	119
1195854	735	89	78	487	90	78
1195767	520	73	96	341	73	96
1225763	14691	1624	87	9646	1566	87
1224990	567	73	94	345	68	94
1226212	3293	357	93	1778	301	93
1225317	246	33	90	159	33	90
1226533	1391	172	98	781	142	98
1230966	257	38	100	154	35	100
1230769	1499	171	87	871	155	87
1230607	295	42	98	179	39	98
1230309	258	38	94	194	44	94
1195906	381	52	100	255	51	100
1195838	1355	156	89	546	104	89
1195763	293	41	97	146	33	97
1225744	3310	370	83	1911	339	83
1224970	496	66	100	270	57	100
1226169	91	20	96	56	20	96
1243273	1224	139	92	691	125	92
1230752	2791	307	95	1199	210	95
1230583	307	40	94	171	36	94
1230278	1819	201	91	888	156	91
1225990	643	79	91	236	49	91
1225890	292	41	93	154	36	93
1195760	397	57	94	238	51	94
1225734	1409	165	90	881	157	90
1224925	1199	154	127	657	123	127
1225428	156	26	92	90	24	92
1225217	2694	320	131	1577	277	131
1226487	135	25	97	86	25	97
1230916	3082	345	121	1602	282	121
1230732	1722	199	90	1062	184	90
1230552	144	26	98	89	25	98
1230263	162	28	100	105	28	100
1225955	1010	119	110	639	111	110
1225883	454	63	98	230	51	98
1195754	349	47	100	205	43	100
1225724	1005	126	91	847	156	91
1225627	1371	169	145	661	128	145
1226138	288	41	98	158	36	98
1225193	1171	135	102	648	116	102
1227140	360	48	92	189	41	92
1230895	241	36	92	121	31	92
1230703	149	26	96	100	26	96
1230550	916	117	119	539	118	119
1195964	145	25	95	105	27	95
1195895	902	110	125	482	93	125
1225859	934	107	82	611	105	82
1195747	178	28	96	97	24	96
1195699	1834	201	94	1133	190	94
1226313	388	51	97	188	40	97
1196021	580	74	80	456	86	80
1225179	1164	133	126	704	125	126
1226392	1128	128	96	585	104	96
1230873	2415	259	114	1282	217	114
1230698	717	83	75	282	56	75
1230537	2201	232	134	1345	223	134
1195959	462	59	91	253	53	91
1195892	1381	143	117	742	124	117
1225852	321	45	96	226	48	96
1195703	217	32	92	142	31	92
1225559	594	80	80	377	74	80
1225170	1161	143	127	700	135	127
1226377	1132	134	114	550	100	114
1230835	524	62	91	320	56	91
1230674	4497	494	83	2854	463	83
1230520	5935	604	117	3558	549	117
1195947	803	93	85	604	99	85
1195889	151	26	90	95	25	90
1195775	161	26	86	141	31	86
1225780	803	104	120	595	109	120
1195689	336	45	94	162	35	94
1225550	1378	155	136	821	126	136
1225338	266	39	98	155	35	98
1225160	375	54	89	228	45	89
638216	255	39	97	141	34	97
670834	1885	229	119	863	176	119
468297	1363	160	91	609	112	91
963176	2474	279	117	1541	276	117
820177	3525	397	89	2410	412	89
750652	201	32	100	131	32	100
735790	2182	247	92	978	165	92
681783	728	96	116	464	93	116
390128	2150	249	95	1183	207	95
722259	315	46	100	162	37	100
693294	236	37	97	117	30	97
680470	588	78	103	325	67	103
639685	1598	176	97	760	133	97
640140	175	28	91	93	24	91
445665	143	25	87	98	26	87
921551	703	84	113	493	91	113
808955	722	91	80	443	83	80
748650	4883	503	114	3350	542	114
734262	909	111	96	511	95	96
680179	239	34	96	148	33	96
367115	1246	145	93	761	133	93
717887	727	90	110	390	77	110
681805	1848	215	97	1112	195	97
678913	451	63	93	187	42	93
639382	866	112	88	434	86	88
636225	1536	197	109	1049	204	109
444735	553	74	88	313	67	88
920570	2266	273	112	1202	229	112
777346	1313	158	87	930	176	87
748459	836	111	111	526	113	111
734015	398	55	91	256	54	91
680175	2335	298	97	1429	285	97
355508	813	102	79	547	103	79
717625	192	35	98	117	33	98
681657	1128	140	90	695	126	90
678733	854	121	107	384	85	107
776054	668	82	71	406	77	71
583913	253	35	89	104	24	89
442058	345	49	93	208	45	93
871479	378	49	86	166	34	86
777339	118	24	98	68	21	98
748308	640	76	100	378	69	100
723189	171	28	91	80	23	91
679492	2066	217	126	1324	214	126
353040	843	100	88	388	75	88
716972	256	38	94	160	37	94
681648	119	22	97	88	24	97
677145	154	28	95	86	24	95
750428	900	117	83	523	103	83
577841	438	63	94	277	62	94
439864	1328	168	95	718	141	95
871232	2244	268	95	736	141	95
765039	823	107	83	279	61	83
748113	1802	225	101	1188	218	101
720892	168	30	93	91	27	93
671036	412	60	92	244	55	92
349446	2023	248	98	863	167	98
716942	135	26	97	72	24	97
681482	171	29	98	104	29	98
676386	162	28	100	94	27	100
720107	240	37	91	125	30	91
577486	470	62	90	241	48	90
438635	2282	269	90	1177	213	90
851484	146	26	96	99	25	96
764951	297	43	97	175	41	97
746596	169	28	91	87	24	91
693650	1493	180	89	906	172	89
660623	833	114	144	339	74	144
334490	1006	127	80	650	122	80
696896	755	94	108	438	87	108
680911	851	110	83	514	102	83
671755	211	32	94	114	28	94
681810	781	106	73	227	50	73
571096	7011	855	102	4947	943	102
406655	2449	257	91	1338	216	91
832342	474	57	98	310	58	98
764717	861	102	64	503	92	64
738199	618	72	76	387	70	76
692779	745	86	82	447	81	82
657946	431	56	96	158	35	96
334181	7139	717	84	2282	356	84
694334	2368	279	123	1301	223	123
680715	3381	345	87	1920	301	87
671513	1749	204	111	975	170	111
670962	243	39	95	140	36	95
484206	358	52	98	208	47	98
351305	696	80	87	245	48	87
820638	1088	122	123	781	138	123
752212	2364	259	65	1356	232	65
737758	288	35	75	178	34	75
692292	614	77	94	350	69	94
640127	280	35	80	197	38	80
722309	1657	190	68	1076	196	68
694087	562	70	76	334	69	76
680492	315	45	86	226	49	86
670181	738	94	74	437	91	74
1224502	261	38	93	144	35	93
596956	123	23	96	74	23	96
596683	2322	249	92	1337	216	92
596632	722	89	128	342	68	128
597261	133	25	94	78	22	94
596366	169	29	100	102	27	100
596247	949	112	84	940	155	84
1211217	2250	252	120	1266	221	120
1222882	785	94	86	428	78	86
1223064	1778	210	126	1030	191	126
1211588	2423	268	92	1055	177	92
1223764	1329	159	119	506	99	119
1224496	7934	872	79	4419	711	79
596933	115	23	97	67	22	97
596681	276	40	96	176	39	96
596630	347	49	98	220	47	98
596531	312	44	94	190	41	94
596360	4974	557	106	2964	512	106
597375	1298	147	91	879	157	91
1210461	1622	188	117	855	160	117
1222787	1039	117	84	404	73	84
1211452	2314	256	88	1366	234	88
1223761	2721	306	116	1549	260	116
1224492	756	93	76	626	111	76
596672	1053	124	88	667	114	88
596629	160	28	100	101	28	100
597257	1341	153	91	1208	196	91
597078	1517	195	117	993	205	117
1210640	955	113	82	554	98	82
1210415	696	92	103	406	84	103
1222766	1647	185	89	742	128	89
1211707	1654	194	118	963	168	118
1210678	1321	145	90	812	135	90
1223739	2863	302	95	2262	343	95
1224468	646	77	88	342	67	88
596847	112	22	100	76	22	100
596668	1264	144	93	789	142	93
597233	168	28	96	96	26	96
597075	785	102	126	496	96	126
1211308	1848	209	85	656	119	85
1211133	1852	239	131	1073	205	131
1222753	2216	246	83	988	177	83
1211698	2050	233	116	1207	196	116
1211398	791	93	85	477	91	85
1222999	4501	474	116	2966	459	116
1224454	8749	894	79	3540	546	79
596846	4719	496	102	2691	412	102
597372	2907	307	90	1679	277	90
597310	4633	531	111	3271	574	111
596455	384	53	96	224	48	96
597065	20	12	53	20	14	53
1211293	1096	120	90	425	75	90
1210343	2690	312	107	1476	269	107
1222665	26459	2710	82	8200	1252	82
1211659	1749	202	106	1022	180	106
1210652	1666	177	87	917	147	87
1224388	658	84	109	392	78	109
1224378	996	115	87	471	87	87
596813	1271	151	132	925	164	132
596643	841	102	88	568	105	88
597293	423	58	100	277	58	100
597159	762	93	85	460	85	85
597030	179	31	100	106	29	100
1211290	2037	224	90	1211	205	90
1222578	10010	1053	73	3872	625	73
1211650	1232	150	131	696	132	131
1223990	2127	239	87	1116	199	87
1224369	592	78	119	350	74	119
1224259	15954	1783	80	4572	785	80
596799	373	52	100	238	53	100
596642	189	31	98	100	27	98
597285	159	27	100	90	25	100
597157	2674	298	93	1212	205	93
597022	3050	338	97	1939	350	97
1210557	2609	285	85	1631	261	85
1222968	7145	739	114	2081	375	114
1222560	2841	329	84	1885	324	84
1210910	2144	224	105	1019	174	105
1223942	1341	139	90	834	134	90
1224368	823	85	120	491	80	120
596973	466	62	95	307	64	95
596790	941	119	129	542	103	129
596633	118	24	97	71	23	97
597097	167	29	100	112	30	100
597004	857	101	127	362	69	127
1211260	742	95	92	581	118	92
1222894	1531	180	123	884	160	123
1211618	1355	156	123	908	156	123
1223891	5404	550	82	2748	446	82
1224367	955	99	122	572	93	122
1432976	1489	175	92	645	123	92
1430827	828	101	106	507	95	106
1383720	430	59	95	301	66	95
1383594	482	60	100	331	63	100
1384126	118	23	92	64	22	92
1396864	1289	146	149	855	157	149
1397046	493	67	92	349	71	92
1383851	182	29	96	99	26	96
408629	461	64	97	310	66	97
406747	175	29	100	195	42	100
406629	777	95	72	426	86	72
407191	317	45	98	166	37	98
1433663	652	82	91	386	73	91
1383790	6677	752	122	4279	748	122
1383710	602	78	92	370	74	92
1383553	485	66	93	262	56	93
1383357	224	36	95	135	35	95
1396665	14021	1551	117	8924	1576	117
1396033	73	19	92	40	18	92
1383847	440	59	98	242	52	98
407674	1162	148	92	761	154	92
407471	2354	278	131	1377	265	131
406612	179	31	92	101	29	92
407176	1217	150	126	542	109	126
1434243	821	102	75	417	84	75
1383784	692	85	124	331	67	124
1383654	784	99	74	431	88	74
1383543	1994	218	123	1253	226	123
1383276	200	34	96	136	35	96
1395874	1375	153	115	474	90	115
1395288	1293	141	86	783	132	86
1383836	1290	128	116	694	112	116
407667	1071	120	84	692	118	84
406734	611	70	88	369	69	88
405828	1042	126	83	657	120	83
406434	444	60	96	316	64	96
1434214	324	49	95	158	40	95
1383772	2358	258	134	1040	180	134
1383646	1645	197	90	988	190	90
1383538	232	34	98	144	34	98
1383182	628	84	97	262	57	97
1396579	1019	121	121	696	134	121
1383996	2329	243	94	1220	204	94
1383835	322	41	98	154	33	98
407645	1849	205	95	1073	183	95
407410	333	40	86	209	39	86
407267	2071	228	97	955	169	97
1433414	80	19	86	50	18	86
1383766	4341	503	108	2868	488	108
1383633	3155	353	82	1834	311	82
1384195	485	62	95	229	47	95
1383163	310	44	94	155	36	94
1397218	694	89	119	428	83	119
1383872	3065	340	78	2062	348	78
1383826	3665	436	118	2181	399	118
406903	1118	133	88	748	135	88
405990	211	33	96	132	31	96
406506	936	116	85	618	117	85
407137	1263	146	130	799	137	130
1434019	977	114	91	526	98	91
1383749	479	58	90	227	44	90
1383632	1398	160	98	886	155	98
1383434	451	57	89	207	40	89
1383143	810	96	83	268	54	83
1397175	2037	204	81	1238	182	81
1383865	2350	260	94	2570	425	94
407987	431	51	88	256	47	88
407582	3696	421	86	1304	227	86
405956	585	68	94	330	62	94
407212	1008	121	88	568	110	88
407119	916	105	87	519	97	87
1433164	616	80	69	315	65	69
1383726	783	93	108	510	95	108
1383625	726	91	86	423	81	86
1384160	1206	132	125	603	106	125
1383115	254	39	97	182	42	97
1397130	1342	148	130	722	123	130
1383863	82	19	94	53	19	94
407944	304	42	98	190	40	98
407559	1261	147	84	669	123	84
405925	650	80	92	401	76	92
405783	645	81	80	399	78	80
406363	266	38	96	159	36	96
1430976	1817	208	95	924	169	95
1383721	483	60	93	261	53	93
1383596	2888	311	95	1021	175	95
1383423	2272	249	72	1349	228	72
1383094	580	74	83	308	62	83
1396353	1024	119	79	475	91	79
1383858	2939	319	94	889	158	94
408670	554	68	90	268	53	90
406782	1303	144	93	821	149	93
405910	1865	195	82	1071	168	82
406471	974	116	108	520	100	108
407079	360	49	96	223	48	96
734707	774	91	97	419	77	97
735122	1035	132	106	479	97	106
721744	333	46	96	231	49	96
720975	187	31	100	97	28	100
720884	159	27	92	110	28	92
721508	186	32	98	110	31	98
721433	863	106	88	646	119	88
722076	263	41	98	139	35	98
721243	2181	255	85	1234	226	85
721006	194	33	98	124	32	98
718051	274	41	98	159	38	98
699291	791	102	103	492	101	103
733967	360	50	97	228	47	97
734374	211	31	78	122	29	78
721729	206	33	95	125	30	95
720957	375	54	85	213	46	85
720866	1722	201	98	493	92	98
720766	1538	195	131	852	168	131
722152	1406	170	81	617	116	81
721329	100	21	90	57	20	90
721219	109	22	98	76	23	98
721000	452	64	91	247	54	91
718025	317	44	97	207	46	97
699189	209	33	84	121	31	84
733965	169	29	97	102	28	97
733368	790	106	94	501	101	94
721726	1254	151	78	597	115	78
721680	1310	172	102	700	140	102
720858	125	24	100	66	22	100
720763	110	23	100	74	24	100
721406	198	33	95	107	29	95
722047	766	100	90	383	78	90
721170	1293	160	84	649	130	84
718313	1487	181	108	812	158	108
718013	146	27	98	85	26	98
699160	418	58	100	223	51	100
734685	211	33	97	115	30	97
721993	104	22	92	62	21	92
721721	211	34	100	140	35	100
720925	1064	122	114	518	94	114
720855	246	39	98	154	38	98
720753	303	41	90	147	33	90
722109	219	36	100	118	32	100
721312	1118	136	111	608	111	111
721157	207	35	100	84	26	100
718173	538	72	87	300	63	87
716546	365	52	94	223	50	94
698171	3679	423	111	2253	398	111
734674	1558	195	89	985	199	89
721959	247	40	100	177	43	100
720995	115	22	95	73	22	95
720901	529	62	98	421	76	98
721577	489	61	80	354	67	80
721466	342	45	83	134	31	83
722104	491	66	82	277	58	82
722021	375	51	89	202	42	89
721120	182	29	87	108	28	87
718142	983	116	108	544	102	108
717171	3699	399	52	2056	353	52
718723	187	29	87	77	23	87
734652	225	38	95	140	37	95
721935	361	54	91	183	42	91
720992	149	25	90	85	24	90
722331	651	74	84	382	70	84
721571	144	24	75	74	21	75
722182	158	26	85	78	22	85
721395	295	40	79	124	29	79
721280	113	22	82	60	19	82
721100	275	41	86	151	35	86
716653	412	51	79	217	43	79
716430	1709	198	59	940	169	59
718722	447	50	76	241	43	76
733870	1348	158	63	747	139	63
721868	199	31	90	123	31	90
720983	855	104	59	518	96	59
720890	131	24	89	72	22	89
721539	216	34	90	127	32	90
722179	138	26	92	71	22	92
721383	507	68	77	299	62	77
721258	522	67	86	289	60	86
721080	2113	250	81	925	167	81
718087	265	38	94	90	25	94
717127	3129	354	79	1920	325	79
718718	322	46	92	161	36	92
734587	685	85	63	408	80	63
721853	732	76	68	443	75	68
720976	1254	148	61	846	153	61
720888	1068	116	64	665	123	64
721449	145	24	85	85	24	85
721364	4269	474	52	2443	431	52
721245	235	34	86	122	29	86
721070	1142	146	59	659	130	59
718070	1601	188	69	868	162	69
699526	1719	212	63	1100	210	63
718713	153	26	86	90	25	86
598439	816	100	82	452	84	82
598397	287	43	94	141	34	94
597592	167	29	92	95	26	92
598130	1207	146	118	782	145	118
598802	133	25	95	81	24	95
1350332	622	84	78	424	84	78
1367225	267	41	93	155	37	93
1279348	1769	216	93	1047	200	93
1279267	808	101	110	549	108	110
1279138	730	90	84	520	98	84
1279000	835	105	119	292	63	119
598402	174	30	97	104	29	97
597657	247	37	92	183	40	92
598099	1161	140	129	845	153	129
598801	1781	215	91	471	90	91
1350327	9471	1028	110	2337	381	110
1367157	1766	206	88	927	170	88
1278854	1786	204	129	822	143	129
1279344	460	62	69	259	56	69
1278511	891	119	132	453	91	132
1279123	1040	127	91	434	84	91
1278289	1112	153	130	656	136	130
598401	15159	1623	82	9523	1571	82
598360	104	22	97	63	21	97
598292	5648	617	81	2623	455	81
598072	886	113	117	629	118	117
598775	172	30	93	77	23	93
1350209	663	85	98	429	84	98
1367110	688	87	76	377	74	76
1279327	934	116	83	464	89	83
1279214	3563	434	109	1928	354	109
1279086	474	66	88	287	59	88
1278248	868	112	119	561	108	119
599113	641	80	82	404	77	82
598359	86	20	98	47	19	98
597562	257	38	100	147	35	100
597143	3183	368	113	1570	281	113
598748	141	26	97	112	30	97
1350205	602	73	123	270	54	123
1367105	499	64	77	258	52	77
1278753	504	67	72	348	71	72
1279315	1028	116	90	568	100	90
1279181	272	41	98	147	35	98
1278245	1118	132	127	439	80	127
597699	286	44	97	158	37	97
597626	635	87	92	339	72	92
597530	346	49	96	131	32	96
598882	153	28	96	89	26	96
598741	208	33	95	132	33	95
1350110	507	70	98	307	64	98
1367026	2350	265	89	1510	254	89
1278738	401	57	98	315	63	98
1278596	1680	189	85	1026	173	85
1279180	773	100	119	568	108	119
1278317	395	54	94	173	38	94
1278163	5574	643	114	3369	572	114
597681	257	38	100	145	34	100
598355	140	25	96	72	22	96
597523	135	25	94	81	23	94
598853	1110	133	128	550	106	128
598738	130	24	97	86	24	97
1350086	1608	185	127	714	131	127
1350386	398	53	89	246	52	89
1278705	278	42	100	163	37	100
1278584	1860	208	89	1445	247	89
1279179	1338	171	123	884	168	123
1278316	1042	123	107	495	91	107
1278119	426	60	93	266	57	93
597674	387	53	90	259	52	90
598351	6910	813	97	4079	713	97
598166	395	55	98	216	47	98
598846	273	41	100	157	38	100
598695	176	30	96	115	29	96
1350040	664	85	96	280	59	96
1350074	1004	115	82	611	104	82
1278704	3541	399	112	2093	377	112
1277850	893	106	86	601	105	86
1278435	868	104	101	474	93	101
1279028	444	58	96	293	54	96
1278113	1092	130	114	631	117	114
598399	241	37	96	159	37	96
597616	270	41	98	227	50	98
598138	807	95	91	523	96	91
598820	3019	349	113	1926	336	113
1350350	720	86	81	349	67	81
1367299	909	108	117	707	126	117
1350054	1926	217	91	1306	217	91
1277900	7637	878	111	5315	942	111
1278569	1425	163	89	1005	167	89
1278411	822	100	123	474	92	123
1279019	1916	221	93	1041	184	93
1278954	685	85	123	461	87	123
442939	356	46	96	218	46	96
445346	1191	141	87	722	132	87
442312	1485	162	138	896	162	138
438517	1489	160	115	610	105	115
438236	1099	117	92	537	94	92
437239	22203	2085	116	4566	672	116
406367	333	45	95	193	41	95
406190	2689	279	142	900	148	142
439202	3201	340	131	1980	324	131
441768	221	34	95	149	35	95
439378	858	100	118	498	88	118
426173	512	63	97	219	43	97
438201	294	39	90	170	35	90
437969	343	44	93	226	44	93
407016	945	112	89	452	83	89
406863	1987	226	136	642	125	136
439057	1440	165	123	854	150	123
442473	340	48	93	219	48	93
439365	1244	144	118	607	110	118
427571	1813	193	121	862	143	121
422990	2134	226	88	1021	170	88
426596	4147	409	92	2384	366	92
407733	1475	169	98	809	138	98
406843	1823	194	117	959	158	117
439726	2791	281	132	1275	203	132
441720	1654	186	84	787	143	84
445670	398	46	92	227	42	92
427529	427	53	95	248	46	95
426531	1687	188	97	934	166	97
407985	884	97	110	463	83	110
407703	843	98	85	452	85	85
406658	1248	134	124	680	123	124
441969	768	87	100	447	79	100
442436	1300	147	89	497	91	89
444034	621	73	89	317	58	89
426021	357	48	100	227	47	100
426530	2056	220	94	1171	199	94
407181	573	72	100	319	61	100
409129	328	45	97	172	39	97
407979	4185	412	107	2418	355	107
441164	2728	277	135	1157	197	135
438799	2743	299	93	1004	177	93
440961	324	41	93	204	42	93
438329	2834	283	126	1339	223	126
420765	1641	181	97	1016	177	97
407180	1404	153	132	772	141	132
407001	200	31	93	130	31	93
444761	629	69	96	379	64	96
439481	1821	200	88	794	138	88
440520	425	50	98	241	45	98
423053	885	97	113	469	80	113
427184	2721	282	83	1305	211	83
407165	1057	109	111	608	99	111
407653	1057	125	83	611	110	83
406824	823	88	104	388	69	104
444725	1317	144	130	775	135	130
443889	2199	237	92	1450	237	92
438541	1175	131	95	762	131	95
426671	532	63	97	258	47	97
427166	2492	259	91	1543	251	91
407117	1674	177	127	1160	191	127
407600	3097	323	95	1650	280	95
791155	930	110	88	551	99	88
791095	822	107	98	486	91	98
791008	2050	224	76	1071	180	76
779918	1020	127	110	349	66	110
779493	851	99	88	486	87	88
779628	995	126	91	451	86	91
779461	1666	185	91	631	104	91
779395	201	34	100	103	28	100
779345	924	109	83	385	69	83
779196	2676	340	105	6265	1109	105
779073	1138	132	96	711	125	96
775737	849	108	95	522	105	95
791154	3979	447	81	2377	413	81
791094	300	40	82	167	36	82
790235	1092	130	86	663	122	86
779899	312	42	85	159	35	85
779706	511	69	94	200	46	94
779616	1090	138	75	658	123	75
779458	2069	240	88	736	137	88
779389	929	123	113	518	104	113
779344	1030	123	92	632	119	92
779172	546	75	88	275	60	88
779061	3203	366	87	1639	293	87
776443	7733	889	107	5011	874	107
791140	3357	375	83	1095	187	83
791078	403	59	100	179	43	100
780114	3075	337	82	2459	400	82
779895	1443	182	106	838	160	106
779705	251	37	97	160	37	97
779608	221	36	100	129	33	100
779457	1992	227	89	1163	195	89
779385	961	119	101	429	84	101
779320	316	44	94	164	36	94
779126	1005	130	112	483	99	112
779057	180	30	96	114	29	96
777167	129	25	97	77	24	97
791073	156	27	95	73	23	95
780107	640	80	86	399	80	86
779833	573	80	86	290	62	86
779673	521	71	96	203	46	96
779597	274	43	90	132	31	90
779440	1405	170	88	741	140	88
779371	652	86	92	337	68	92
779299	899	108	92	500	95	92
779124	205	33	83	102	27	83
779039	1319	158	94	905	163	94
777119	173	28	91	108	27	91
791117	135	25	95	82	24	95
791067	2285	279	107	774	146	107
780075	2417	282	88	841	153	88
779821	341	47	94	193	41	94
779672	1304	152	86	565	103	86
779593	268	41	96	124	31	96
779429	1144	136	81	389	72	81
779367	391	56	94	225	48	94
779297	3462	399	79	1934	332	79
779111	337	48	100	180	41	100
779038	170	29	91	107	28	91
777096	814	100	109	468	88	109
791107	2107	239	93	940	162	93
791048	291	41	86	151	34	86
780020	300	43	90	161	36	90
779807	1975	220	124	969	169	124
779670	153	26	95	97	26	95
779491	192	30	89	113	29	89
779427	1316	155	92	700	125	92
779366	181	29	91	105	28	91
779292	696	87	71	440	81	71
779109	431	58	91	209	44	91
779035	1186	139	95	696	124	95
776357	2720	323	122	1394	246	122
791106	5337	610	78	1545	276	78
791019	272	42	100	179	43	100
779995	620	80	92	313	64	92
779734	573	81	95	294	64	95
779658	799	99	77	387	76	77
779479	197	33	95	92	26	95
779426	1640	192	87	454	87	87
779364	310	47	97	167	39	97
779254	674	88	90	371	77	90
779077	387	57	97	215	50	97
779033	192	30	96	100	26	96
776163	470	69	98	226	51	98
791102	280	40	97	171	39	97
791014	1375	163	113	712	129	113
779928	4656	527	89	2195	376	89
779639	368	52	91	200	44	91
779656	477	61	96	298	57	96
779466	243	37	89	122	31	89
779408	203	33	94	112	29	94
779350	787	103	116	427	88	116
779241	214	34	100	123	33	100
779075	625	86	89	364	77	89
779029	135	26	96	70	23	96
765959	1037	128	118	578	111	118
1195576	340	44	90	194	42	90
1195498	3974	416	128	1833	288	128
1179327	239	33	85	132	30	85
1195917	15990	1593	105	3660	565	105
1066891	330	43	86	182	38	86
1138873	1653	159	121	973	147	121
1106517	158	26	83	92	24	83
1055033	968	100	77	523	84	77
1025625	879	101	81	531	96	81
888471	1203	115	70	786	118	70
903120	376	49	88	194	43	88
1179412	458	54	94	225	41	94
1195323	1141	118	90	699	108	90
1178409	266	35	85	146	31	85
1066820	1521	153	96	915	134	96
1162896	2813	273	134	1970	300	134
1153785	2243	220	96	975	144	96
1052178	1794	183	120	985	159	120
1025621	611	65	84	293	49	84
903272	7866	774	119	4891	751	119
876696	320	41	80	218	42	80
1196238	1327	144	87	586	105	87
1195446	1647	167	74	592	101	74
1166257	130	22	76	83	23	76
1166099	492	57	81	232	45	81
1123015	4315	429	52	1582	261	52
1139544	525	59	70	562	91	70
1139159	2413	240	61	1405	230	61
1066664	156	22	60	80	20	60
1053953	882	101	63	1188	202	63
