CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
822672	102	18	90	92	16	90
806118	790	76	108	679	58	108
806033	175	24	93	172	21	93
560749	637	65	100	545	48	100
560490	415	47	129	538	50	129
821881	658	69	82	690	62	82
822510	813	73	122	835	57	122
822463	2772	218	86	1694	117	86
822416	969	78	123	1088	75	123
865061	1338	120	89	1081	85	89
822914	644	63	112	536	48	112
822755	227	31	100	201	26	100
822627	950	92	122	988	85	122
806117	966	96	85	1037	90	85
560902	638	69	116	592	56	116
560584	1050	102	84	885	79	84
560479	778	77	123	804	69	123
821867	787	80	87	693	60	87
822507	429	49	121	422	41	121
822461	1179	94	85	1032	72	85
822414	298	32	93	222	24	93
865060	2580	231	78	1856	145	78
822906	919	87	125	719	59	125
822750	950	100	107	965	89	107
822625	855	86	140	920	78	140
806098	513	58	78	414	43	78
560901	1182	117	120	1772	140	120
560577	939	95	88	926	82	88
560431	3347	341	121	6175	489	121
818672	210	29	93	253	29	93
818384	121	21	98	147	21	98
831853	166	25	100	193	24	100
831646	161	25	98	160	22	98
835857	134	22	97	138	20	97
835496	460	53	100	347	36	100
832952	122	21	100	124	19	100
833416	420	48	100	377	38	100
833248	190	27	100	162	22	100
803936	5742	542	107	3593	280	107
803811	430	50	100	405	40	100
803639	271	34	100	265	29	100
818608	729	76	76	616	56	76
818383	443	52	100	337	35	100
831850	2754	252	87	1480	118	87
831638	1319	136	135	1221	107	135
835822	273	35	97	275	31	97
836124	423	49	100	450	46	100
832845	202	28	98	201	25	98
833392	210	29	100	211	26	100
832503	270	35	100	327	34	100
803894	1788	177	135	1436	125	135
803785	678	71	95	480	46	95
803624	145	23	100	174	23	100
818605	958	97	72	738	64	72
818271	1676	162	121	981	83	121
831791	279	36	98	284	31	98
832057	946	94	113	888	77	113
835821	109	20	92	125	19	92
836100	134	23	100	158	22	100
832825	5321	469	81	1989	149	81
832638	183	27	100	179	23	100
833225	3169	286	84	2672	200	84
803887	2759	268	105	2244	179	105
803776	358	42	98	340	35	98
803615	218	29	100	218	26	100
818488	1810	175	95	1566	130	95
818194	1472	133	135	824	70	135
831751	334	41	98	360	38	98
831723	2413	231	124	1626	135	124
835808	170	26	100	198	25	100
836095	129	22	98	129	20	98
833537	999	103	85	804	69	85
833327	503	57	100	436	44	100
833192	1507	145	95	1400	110	95
803875	3358	313	115	1160	99	115
803765	174	26	95	169	22	95
803614	427	50	96	446	46	96
818486	1872	180	87	682	59	87
831995	549	63	100	568	53	100
831680	1481	142	91	1214	97	91
835931	243	34	100	224	27	100
835805	267	35	100	255	28	100
836085	130	23	100	155	22	100
833529	5872	544	70	3892	284	70
832578	373	44	100	302	32	100
833188	4164	389	75	3069	228	75
803870	250	34	100	267	30	100
803724	1751	174	91	1280	103	91
803610	258	34	100	256	29	100
818413	3035	294	89	1983	157	89
831954	849	89	114	760	68	114
831669	263	35	100	209	26	100
835901	173	26	96	169	23	96
836077	167	24	96	153	21	96
833510	1184	120	97	785	69	97
833291	327	41	98	344	36	98
807022	234	31	98	192	24	98
803854	1367	130	127	822	72	127
803675	555	60	100	462	44	100
804338	325	40	97	288	31	97
818409	1077	113	90	791	69	90
831943	218	30	100	218	27	100
831668	1329	131	84	719	63	84
835890	216	30	100	232	28	100
835510	290	37	98	275	31	98
836062	302	40	100	259	30	100
832768	369	44	96	343	36	96
833286	543	61	100	384	40	100
807019	789	84	77	677	61	77
803839	2420	240	103	2036	168	103
803673	811	83	77	598	54	77
804310	2975	273	111	1901	152	111
818391	948	93	86	929	78	86
831907	919	95	124	737	68	124
831667	199	28	97	189	24	97
835858	517	58	95	430	46	95
835499	130	22	100	147	21	100
836058	170	26	94	132	21	94
833435	1850	175	95	1281	102	95
833279	108	20	100	126	20	100
803970	128	22	97	138	20	97
803834	2132	199	129	1406	117	129
803663	141	23	98	139	20	98
804279	3079	280	116	2200	178	116
1005708	287	33	98	248	27	98
1005622	698	67	111	560	50	111
1006182	936	85	77	620	52	77
1004980	556	52	110	513	43	110
1004951	2185	186	91	1712	128	91
1004915	347	38	89	279	27	89
1004868	983	91	87	532	46	87
1004823	721	72	120	554	48	120
1004734	170	24	98	207	24	98
1005136	787	79	114	855	71	114
1005107	9670	823	73	7730	551	73
1005059	2433	218	121	1975	151	121
1005694	1122	102	96	940	75	96
1005619	335	37	86	226	25	86
1006179	161	23	97	165	21	97
1004978	156	22	80	137	19	80
1004950	192	25	97	185	22	97
1004907	1434	131	70	1130	88	70
1004862	2087	193	96	1149	90	96
1004819	1117	102	74	546	49	74
1004729	1726	161	93	1413	108	93
1005135	331	39	78	274	29	78
1005097	12419	1099	78	11046	772	78
1005058	687	67	78	598	51	78
1005693	834	77	88	701	59	88
1005613	1077	98	104	918	73	104
1006137	1142	103	84	934	76	84
1004969	425	43	83	249	27	83
1004944	250	31	100	219	26	100
1004901	193	25	89	171	21	89
1004859	4663	355	79	1881	127	79
1004816	1343	105	108	1340	88	108
1004663	425	43	100	378	35	100
1005132	1129	100	118	724	58	118
1005092	455	48	98	421	40	98
1005055	1840	173	138	1389	111	138
1005692	696	69	86	586	50	86
1005599	7618	574	54	5536	374	54
1006111	299	37	95	235	27	95
1004968	170	23	80	183	21	80
1004943	632	70	86	767	68	86
1004889	3308	277	51	2903	210	51
1004858	1341	112	85	1550	108	85
1004804	249	29	75	167	20	75
1004638	469	49	96	298	30	96
1005130	254	31	98	259	28	98
1005084	946	91	84	499	44	84
1005048	545	54	108	471	42	108
1005671	298	35	100	294	30	100
1005594	160	25	100	162	22	100
1006092	15454	1277	77	14307	977	77
1004964	748	74	111	626	54	111
1004942	469	48	98	472	42	98
1004888	1046	96	108	795	64	108
1004852	2321	190	88	1638	121	88
1004802	1325	117	112	1087	82	112
1005164	824	75	85	689	58	85
1005129	229	28	100	299	30	100
1005079	260	32	98	287	30	98
1005045	1218	108	141	817	66	141
1005668	2575	236	101	1302	102	101
1006236	726	70	145	675	57	145
1006021	148	23	100	150	21	100
1004957	710	70	124	541	48	124
1004940	895	89	101	750	64	101
1004885	675	66	147	559	48	147
1004845	1184	114	83	641	56	83
1004783	957	89	160	743	62	160
1005145	648	68	88	1280	103	88
1005128	159	23	98	125	18	98
1005078	1422	140	84	921	76	84
1005031	401	44	100	295	30	100
1005664	2962	259	83	1772	132	83
1006235	761	73	126	677	58	126
1006018	14717	1279	79	13494	981	79
1004955	723	72	105	446	42	105
1004936	656	63	75	547	48	75
1004884	1372	125	113	1172	94	113
1004840	2759	226	88	2535	176	88
1004778	472	48	98	385	35	98
1005141	1786	152	88	1801	129	88
1005115	551	56	97	524	45	97
1005075	908	83	80	752	61	80
1005030	986	88	118	797	63	118
1005637	780	79	84	1178	94	84
1006233	1154	106	135	1100	86	135
1004953	1098	97	149	786	64	149
1004924	304	38	100	290	32	100
1004870	157	23	95	172	21	95
1004828	970	94	92	881	74	92
1004755	250	30	97	238	26	97
1005138	870	86	83	975	82	83
1005109	174	23	95	218	24	95
1005063	318	38	98	242	28	98
1005022	1173	108	163	769	63	163
519411	1137	109	92	1315	102	92
519234	223	27	98	192	22	98
519074	1358	122	87	2218	162	87
517763	329	35	131	1616	115	131
517641	6422	550	74	2965	213	74
517589	2191	190	124	985	78	124
517752	879	82	85	528	46	85
516869	1195	106	132	966	74	132
517492	1059	99	93	764	64	93
517456	40686	3429	122	24531	1738	122
517410	1283	119	89	921	74	89
518682	1381	134	97	1886	154	97
519231	978	90	132	1271	93	132
517989	707	70	94	652	57	94
517757	457	49	129	679	56	129
517630	1626	146	95	1539	119	95
517579	897	86	132	615	52	132
517728	2305	196	92	1385	104	92
516843	1164	109	131	524	46	131
516758	1315	117	92	909	73	92
517450	2069	182	134	1310	104	134
517398	984	91	89	767	64	89
517328	3171	279	116	1990	152	116
518681	822	80	82	769	65	82
519175	1628	153	131	1798	138	131
517749	731	73	121	573	51	121
517628	1338	122	90	1092	86	90
517569	1094	104	122	1156	93	122
517705	7820	673	72	2572	192	72
516834	476	51	100	463	43	100
517486	746	74	85	681	59	85
517448	1798	165	124	1022	86	124
517397	2856	246	75	2179	165	75
517326	6004	523	110	2838	222	110
519375	902	91	86	350	37	86
519159	771	76	132	625	55	132
517799	1470	145	94	1342	116	94
517746	149	23	98	145	20	98
517625	2686	246	84	961	84	84
517558	926	88	130	815	68	130
516984	2021	187	89	1224	102	89
517562	911	89	135	912	76	135
516749	1483	144	94	999	87	94
517447	1758	163	123	1510	114	123
516668	1653	158	93	1420	121	93
517318	1828	164	128	1223	97	128
519315	563	58	96	467	44	96
519153	196	27	100	209	25	100
517797	1108	99	83	686	58	83
517745	548	57	118	445	42	118
517620	4887	414	71	2815	211	71
517556	257	32	97	381	37	97
516935	675	68	94	599	53	94
516809	863	81	125	848	69	125
517477	390	45	100	359	37	100
516714	1961	173	116	1172	93	116
516594	1416	130	117	2006	153	117
519303	163	25	100	169	23	100
519108	478	49	127	578	49	127
517793	335	39	100	376	39	100
517721	1263	119	134	857	71	134
517601	400	46	98	335	36	98
516928	1190	113	90	756	68	90
517502	476	53	136	367	37	136
516742	624	63	85	487	46	85
517433	2115	189	124	1597	122	124
516646	16919	1507	82	5362	429	82
516571	827	84	144	890	75	144
519291	1035	102	86	676	60	86
519082	880	87	129	791	67	129
517785	877	87	89	695	60	89
517700	1212	114	131	1166	94	131
517600	495	53	94	452	43	94
517657	989	93	86	731	61	86
517500	1178	110	118	565	50	118
517468	2696	240	91	2015	154	91
517428	960	93	125	1099	90	125
517338	2203	200	88	1107	91	88
516569	699	73	118	869	73	118
519243	258	33	100	302	33	100
519076	1740	161	128	904	75	128
517772	11654	1069	73	3750	294	73
517695	7109	623	111	6751	496	111
517590	498	57	77	430	43	77
517525	720	75	128	791	69	128
516901	739	76	83	539	50	83
517493	895	92	122	706	63	122
517467	6703	614	78	2473	191	78
517425	904	89	126	599	54	126
517335	1543	156	94	1205	103	94
517293	293	37	94	287	32	94
374295	1214	116	86	1188	95	86
387455	7904	632	124	2616	189	124
368082	1604	148	126	1590	126	126
368571	4406	383	87	1681	132	87
368208	1791	157	145	1588	121	145
350397	1089	103	84	1182	91	84
353108	2207	182	125	1982	142	125
335886	2411	204	130	2284	166	130
335766	1320	123	93	1162	95	93
335406	1673	139	123	1617	120	123
386561	3060	261	106	2539	183	106
389904	1210	113	124	1121	88	124
368496	2445	215	104	2127	158	104
367244	1181	104	128	1275	98	128
367815	1156	106	94	1171	90	94
367694	2065	171	136	2511	180	136
353114	3076	266	103	1521	113	103
350321	188	25	90	271	28	90
335869	2662	226	132	2099	150	132
335583	3218	272	100	2519	183	100
335326	3196	240	132	2854	186	132
388641	391	43	94	441	42	94
386658	2584	206	127	1701	125	127
368485	1657	150	91	1020	84	91
367240	286	32	95	293	30	95
368524	1348	123	91	1364	110	91
367583	1233	113	124	1014	82	124
349430	1307	120	92	1255	100	92
350211	183	25	96	208	24	96
335845	981	92	121	832	71	121
335555	8326	698	75	6853	507	75
335310	508	52	95	428	41	95
374897	642	62	100	473	42	100
385445	419	42	85	396	37	85
368442	1898	168	103	3193	236	103
367239	743	71	121	784	66	121
368866	1735	153	103	1585	116	103
367377	2440	201	120	1037	81	120
352633	2407	204	93	2073	148	93
350186	398	42	93	531	48	93
335828	8441	731	105	6292	453	105
335551	1016	93	91	1261	95	91
335228	1356	126	135	1444	114	135
373913	1451	136	98	1303	110	98
374302	5196	436	132	2887	219	132
367559	843	83	86	982	85	86
373019	1721	150	116	1233	96	116
368807	1494	138	90	938	81	90
367133	380	40	95	590	52	95
350139	260	30	89	223	25	89
335816	769	74	118	938	77	118
335544	1843	166	93	1178	99	93
386989	2846	249	102	1927	143	102
373989	2441	215	134	1878	142	134
368211	2718	233	105	2126	155	105
367954	1388	128	123	760	64	123
368514	2719	218	103	3896	261	103
367026	6175	492	124	3001	213	124
354281	2431	204	107	1740	124	107
349842	450	43	88	515	42	88
335808	324	34	83	469	42	83
337692	5914	499	90	2038	148	90
348237	238	28	79	146	20	79
374550	1102	105	91	791	69	91
368199	342	36	90	391	36	90
368660	1926	154	126	1393	102	126
368453	450	45	93	471	41	93
353553	1652	151	94	1586	122	94
349510	979	88	132	847	70	132
335781	3281	279	130	2146	164	130
335452	2514	236	89	1345	110	89
335141	2557	225	128	1782	139	128
387511	2683	226	98	2310	166	98
367362	380	37	96	463	38	96
367889	1798	152	70	1441	106	70
353542	1432	131	101	1087	88	101
349478	1580	141	135	1436	110	135
335896	803	80	72	862	73	72
335768	1036	99	127	1575	120	127
335436	1872	171	101	1212	99	101
349681	1699	155	136	1400	112	136
960057	752	74	82	674	57	82
959903	156	23	98	147	20	98
944798	157	24	96	150	21	96
944729	194	27	97	180	23	97
935643	195	27	97	285	31	97
921872	4247	386	74	3602	277	74
922316	1189	113	118	607	54	118
367979	130	22	97	133	20	97
368464	239	31	100	254	29	100
368180	436	50	100	436	42	100
367410	1305	129	121	1207	100	121
960038	243	30	97	233	26	97
959898	337	38	100	269	29	100
944794	1221	118	73	799	69	73
944538	640	64	85	650	58	85
944386	810	81	73	633	57	73
935548	262	33	100	221	26	100
921804	953	94	76	827	70	76
922250	2227	218	128	1660	140	128
368696	186	27	98	189	24	98
368452	258	33	100	253	29	100
367405	164	24	100	183	24	100
960128	1153	120	130	705	65	130
960022	400	48	94	334	36	94
960956	4784	441	106	2898	225	106
944788	747	78	77	685	61	77
944532	4593	413	103	3968	304	103
935627	275	35	97	255	29	97
935539	683	73	100	554	52	100
921775	247	32	100	207	25	100
921488	1486	146	111	906	77	111
367924	313	39	97	361	37	97
366999	1157	113	117	779	67	117
367322	213	29	95	259	30	95
960124	370	44	100	302	32	100
960016	166	25	98	190	24	98
960951	1406	141	121	1335	113	121
944778	563	60	98	514	48	98
944514	176	26	100	184	24	100
944340	432	50	100	340	36	100
935514	2800	253	128	992	85	128
922453	683	72	97	545	50	97
922185	821	74	67	609	52	67
368622	328	41	100	327	35	100
367698	649	63	69	585	51	69
368032	169	26	100	208	26	100
960079	298	37	100	489	47	100
959949	615	64	96	556	53	96
960947	173	26	100	157	22	100
944766	306	39	100	295	33	100
944489	227	29	100	266	28	100
944331	107	20	95	123	19	95
935477	349	42	100	324	34	100
921690	1569	154	80	962	83	80
368882	211	29	100	244	27	100
367878	162	25	97	170	23	97
368355	566	62	100	576	53	100
368000	197	29	100	219	26	100
960032	213	29	98	157	21	98
959937	617	69	98	443	44	98
960902	278	34	93	239	27	93
944765	137	23	100	129	20	100
944451	323	41	98	267	30	98
944309	236	32	100	202	25	100
935452	2364	231	124	2154	168	124
921656	1532	153	86	959	82	86
368799	345	41	100	351	35	100
368564	70	17	96	93	17	96
368286	853	90	105	612	56	105
355892	315	40	100	310	34	100
960026	636	68	77	513	48	77
959926	2428	239	81	2193	174	81
944886	379	43	100	344	35	100
944739	127	22	100	141	21	100
944404	203	28	98	193	23	98
944304	157	25	94	146	21	94
921936	880	93	91	613	57	91
921646	159	25	96	149	21	96
368781	160	24	96	179	23	96
368542	1062	106	82	610	56	82
368273	886	86	67	853	71	67
355881	869	87	67	722	62	67
959952	1306	130	110	1189	98	110
959923	155	25	100	161	23	100
944882	139	22	97	153	21	97
944734	142	23	97	145	21	97
935589	425	50	98	260	30	98
921930	830	84	88	559	51	88
922327	1949	192	91	1232	107	91
368778	448	53	100	402	41	100
368515	252	33	100	277	32	100
367538	155	25	97	137	21	97
371145	245	32	98	257	30	98
959909	1321	137	123	850	77	123
2101422	2026	185	92	1576	127	92
2101664	1519	155	120	1476	123	120
2101513	3958	354	84	3078	231	84
2102138	3260	296	112	2459	189	112
2101351	772	76	95	584	52	95
2101205	1228	121	131	1138	98	131
2101599	1690	158	136	1325	110	136
2102134	4665	438	121	3621	278	121
2101337	2127	197	87	758	65	87
2101189	430	48	100	467	44	100
2101848	1341	131	84	1018	84	84
2101588	833	84	110	667	58	110
2102126	913	87	115	845	70	115
2101335	2173	187	94	805	66	94
2101183	2777	247	117	3206	241	117
2101575	4284	386	110	3504	271	110
2102178	2417	200	103	2096	148	103
2102122	1670	158	122	1959	154	122
2101286	1738	160	92	1385	110	92
2101175	2674	235	105	3056	221	105
2101813	1414	140	94	1089	90	94
2101551	6464	572	111	5045	370	111
2102169	260	33	98	289	32	98
2102081	1536	141	121	1685	130	121
2101278	1173	110	94	1111	89	94
2101164	3111	283	117	2769	218	117
2101811	5890	518	84	4961	362	84
2101541	4007	355	116	2945	231	116
2102165	2096	197	96	973	82	96
2102076	1265	115	137	1218	96	137
2101239	865	88	98	799	66	98
2101142	2784	252	108	2565	196	108
2101717	841	86	96	747	63	96
2101537	177	25	96	174	23	96
2102154	651	66	95	583	52	95
2102061	717	74	114	1129	92	114
2101209	745	72	93	573	49	93
2101885	1226	114	135	1802	134	135
2101710	3298	276	77	2955	211	77
2101536	1479	128	136	1506	115	136
2102153	1521	138	103	1648	124	103
2102060	844	81	136	883	74	136
533455	226	29	100	172	23	100
533202	559	59	83	525	48	83
524947	852	77	118	717	59	118
524877	2632	241	79	2301	180	79
524825	790	71	116	617	52	116
525184	398	45	100	280	30	100
524761	172	23	95	169	21	95
524644	2006	188	87	1533	124	87
524427	1386	119	120	1460	109	120
524297	528	57	98	447	44	98
524255	832	73	110	609	51	110
533454	2151	207	87	1661	133	87
534075	289	37	96	295	33	96
533126	796	81	88	839	70	88
524945	818	82	122	787	67	122
524873	1220	116	96	1054	84	96
524824	835	79	130	728	61	130
525182	158	24	100	157	21	100
524741	401	44	123	512	46	123
524616	309	37	98	254	28	98
524422	1784	168	117	1838	143	117
524294	910	90	95	648	57	95
524228	1333	127	137	1141	93	137
534171	448	51	100	370	38	100
534063	1312	121	86	1148	91	86
532880	17372	1561	80	8511	655	80
524821	243	31	96	239	27	96
525180	620	56	85	509	42	85
524737	403	40	92	343	31	92
524595	435	45	100	431	39	100
524293	344	40	100	313	33	100
524225	259	31	100	237	27	100
534168	926	89	87	776	64	87
533306	585	59	82	503	45	82
524992	1211	114	94	1174	92	94
532924	479	50	81	566	51	81
524853	427	50	85	521	48	85
532722	417	47	113	474	45	113
525114	592	55	86	634	49	86
524714	566	53	74	491	42	74
524394	138	21	98	134	19	98
524292	6342	561	80	6096	439	80
524182	3079	267	118	2958	215	118
534159	1658	148	86	1441	109	86
534033	335	38	100	303	32	100
524901	582	59	103	583	51	103
524848	521	53	94	300	31	94
532703	1243	118	121	613	55	121
533113	735	71	83	607	52	83
524713	925	90	114	782	65	114
524499	173	24	98	161	21	98
524391	736	74	119	845	72	119
524275	2205	191	84	1666	125	84
534150	685	73	91	632	56	91
524896	816	82	136	792	67	136
524846	8899	798	85	2044	161	85
533243	953	94	131	1063	86	131
525071	698	71	91	604	55	91
524668	1406	122	131	1740	125	131
524475	1207	118	94	1051	90	94
524388	426	44	79	360	33	79
524272	190	27	100	162	22	100
524176	299	37	100	297	32	100
533418	897	87	78	849	71	78
533276	347	39	100	346	34	100
524967	534	52	70	586	49	70
524892	3350	280	106	3409	245	106
524845	1385	124	96	2282	170	96
533239	407	43	100	353	35	100
525061	2460	217	84	1570	120	84
524664	2065	175	126	1320	103	126
524474	1737	151	88	1705	128	88
524351	2962	241	90	3352	243	90
524271	1217	111	83	1148	88	83
524158	847	73	101	740	58	101
534113	1417	135	90	1150	95	90
533272	659	65	125	693	58	125
524966	672	68	83	506	47	83
524878	951	84	140	745	60	140
524842	1922	177	106	1214	99	106
533220	576	55	125	635	52	125
524763	314	37	100	279	30	100
524645	838	77	132	786	61	132
524298	1787	145	137	1756	120	137
524270	270	34	100	204	25	100
524157	4602	403	120	3983	283	120
400531	978	100	96	1071	91	96
400170	1009	99	124	1045	86	124
1096744	1168	115	96	1135	92	96
1095780	736	77	118	688	61	118
1096104	742	77	79	739	64	79
1079256	160	25	100	181	23	100
1079133	290	36	100	319	33	100
1094321	1904	173	128	1689	132	128
1066704	472	53	100	420	41	100
1065901	255	31	100	281	29	100
1066483	149	24	100	171	23	100
1067050	533	56	100	582	51	100
400526	1993	188	104	2175	169	104
402616	216	27	95	229	25	95
1096699	125	21	100	143	21	100
1095730	4176	373	111	3241	254	111
1096083	183	26	100	204	25	100
1079242	3224	295	135	2498	201	135
1095167	1021	100	100	710	62	100
1094315	731	75	119	598	55	119
1065990	164	25	98	185	24	98
1067314	512	54	100	545	50	100
1066455	191	27	100	214	26	100
1067041	322	38	100	352	36	100
400481	964	96	92	857	73	92
1096647	541	57	100	423	40	100
1097079	1058	102	127	882	76	127
1096050	1325	129	96	1395	110	96
1079127	6993	640	70	5853	440	70
1094143	1307	124	120	1266	103	120
1066697	999	99	88	927	78	88
1065892	491	55	100	488	46	100
1066450	1364	129	101	1270	99	101
1065584	1167	112	113	894	77	113
401189	1595	151	97	1529	124	97
389774	1798	165	136	1638	130	136
1096631	1101	111	96	1053	88	96
1096258	218	29	96	254	29	96
1095313	224	30	98	255	28	98
1079183	283	35	98	273	31	98
1079125	3015	277	89	2458	187	89
1066916	1484	138	124	1118	93	124
1065954	809	76	72	820	66	72
1066582	239	29	94	268	28	94
1066446	3701	311	71	3156	228	71
1065569	3129	294	121	2690	214	121
400449	1861	169	103	1688	126	103
1096942	191	26	98	250	27	98
1096615	361	40	97	335	34	97
1096212	161	23	98	182	22	98
1096039	1915	175	88	1583	130	88
1079180	301	36	100	309	32	100
1095148	470	52	98	498	46	98
1066907	522	56	98	331	34	98
1065951	307	38	98	337	35	98
1065847	684	72	116	748	65	116
1066442	137	22	98	151	21	98
1066291	877	89	152	585	51	152
400429	858	83	80	857	70	80
1096831	660	69	109	679	61	109
1095873	1490	140	76	1595	124	76
1094784	6201	549	117	2090	170	117
1096032	2969	259	88	2396	176	88
1079170	691	69	108	682	62	108
1079107	1250	119	101	1101	89	101
1066898	868	84	124	895	77	124
1065935	3808	347	83	3509	262	83
1067290	254	31	94	238	27	94
1067122	1071	106	97	815	69	97
1066282	868	82	124	969	83	124
400361	2474	229	88	2016	157	88
1097545	1781	170	127	1932	152	127
1096595	455	45	100	383	34	100
1096012	1803	158	86	1491	110	86
1079162	109	19	100	131	19	100
1093696	1492	141	94	1477	117	94
1066733	504	52	100	415	39	100
1065922	2767	251	100	1880	149	100
1066557	579	56	91	627	53	91
1065669	1759	166	95	1434	119	95
1064754	6635	558	120	3371	251	120
400263	574	61	100	505	47	100
1097475	626	60	115	640	55	115
1095799	446	43	96	491	42	96
1096179	1175	99	132	1067	80	132
1079266	2313	189	97	2252	155	97
1095181	1311	121	138	903	73	138
1094366	406	43	98	350	35	98
1066710	1183	116	129	1313	106	129
1065920	328	36	97	354	36	97
1066484	7198	631	106	6390	483	106
1065627	10778	872	79	10418	776	79
1066145	779	81	135	727	66	135
1040019	614	61	73	571	51	73
1038959	3493	319	108	1688	136	108
1038789	2686	238	91	1202	98	91
1039178	3190	285	107	2313	179	107
1023848	728	74	77	604	54	77
1023591	231	29	100	230	26	100
1038942	678	67	76	593	53	76
1038842	1098	101	123	556	50	123
1038678	1313	122	91	1136	91	91
1021099	1703	153	110	1436	116	110
1002696	288	36	100	264	29	100
1002490	656	67	129	770	67	129
1040009	373	45	95	311	34	95
1038954	443	47	103	263	28	103
1038694	1038	105	86	1122	96	86
1039155	13522	1274	110	4602	361	110
1023794	724	75	76	588	54	76
1023585	912	91	136	714	63	136
1038936	3393	313	76	3769	291	76
1038823	2510	225	123	2805	209	123
1038654	1170	118	89	1037	89	89
1021054	1154	110	131	805	69	131
1001925	643	67	84	689	63	84
1002477	898	89	148	771	67	148
1039995	213	29	96	189	24	96
1039627	772	82	110	576	54	110
1038690	25027	2168	73	9977	760	73
1039128	38	13	84	49	14	84
1023777	3177	284	79	2248	175	79
1023512	264	32	100	269	30	100
1038921	3422	316	81	5675	424	81
1038801	11363	965	101	8730	625	101
1038652	883	92	83	823	71	83
1021027	744	78	120	638	57	120
1002471	2079	194	126	1033	87	126
1039990	407	46	100	236	28	100
1038883	7126	630	101	3915	296	101
1038670	2993	277	78	2946	237	78
1039025	4037	358	113	2605	202	113
1023725	1448	135	93	611	56	93
1023414	269	34	100	255	29	100
1038915	29	13	80	42	13	80
1038773	1086	104	134	1093	86	134
1038636	804	83	91	810	72	91
1002768	276	35	92	252	28	92
1001830	298	36	100	294	32	100
1002463	523	58	129	510	48	129
1039836	387	47	98	269	31	98
1038880	2370	218	103	1352	112	103
1039348	1055	106	89	565	52	89
1023948	346	41	100	348	36	100
1023720	345	41	98	280	31	98
1023338	220	29	100	212	25	100
1038898	717	73	75	653	57	75
1038730	5694	488	98	5361	388	98
1038630	336	39	98	316	33	98
1002745	1319	130	124	1027	90	124
1001803	1699	153	85	1069	87	85
1002458	242	31	98	246	28	98
1038996	28299	2559	72	10543	815	72
1038856	3478	335	125	2205	182	125
1038618	645	69	82	487	47	82
1023899	672	71	118	584	55	118
1023634	1658	158	93	1288	103	93
1023333	177	25	94	169	22	94
1038875	1646	160	101	1806	143	101
1038704	9378	798	114	4314	323	114
1038601	3059	283	88	2981	228	88
1002723	760	80	136	619	58	136
1002528	278	35	98	290	31	98
1002453	2137	204	122	1000	89	122
1038979	8020	695	68	3805	292	68
1038854	1061	106	111	1180	99	111
1039234	1407	128	79	815	69	79
1023863	305	38	98	261	30	98
1023630	781	78	80	593	53	80
1023308	558	62	117	445	44	117
1038868	1110	107	90	796	68	90
1038700	1480	134	123	1620	124	123
1021151	748	76	82	463	45	82
1002699	317	37	95	282	29	95
1002501	456	50	100	412	40	100
1002441	409	44	96	318	33	96
1038975	3990	363	71	4044	310	71
1038815	5514	477	111	3030	241	111
1039210	3489	322	81	3608	281	81
1023849	199	26	86	188	23	86
1023593	641	67	90	431	42	90
1038945	5374	477	131	1597	122	131
1038843	727	73	92	640	56	92
1038683	1333	118	132	1571	125	132
1021101	1707	160	94	1696	130	94
1002697	216	28	85	168	21	85
1001780	487	53	86	469	44	86
1002413	268	33	92	283	30	92
1226559	282	34	96	237	27	96
1227032	3434	317	125	2868	218	125
1230800	3652	328	80	2932	219	80
1230665	1731	154	130	1636	123	130
1230487	421	47	100	357	36	100
1195942	1755	150	131	1527	114	131
1195887	3409	301	86	3012	231	86
1225772	453	49	98	501	48	98
1195684	974	98	129	940	78	129
1225511	449	50	97	445	44	97
1226065	195	26	100	195	23	100
1226537	491	53	100	467	45	100
1226206	666	66	100	456	41	100
1230771	2303	210	97	1737	140	97
1230664	1422	142	126	1095	94	126
1230347	207	28	96	167	22	96
1195924	866	84	123	731	63	123
1195854	386	43	96	373	36	96
1195767	458	52	100	451	44	100
1225763	13668	1199	84	11771	863	84
1224990	561	59	100	546	51	100
1226212	3043	270	95	2423	183	95
1225317	267	32	100	293	31	100
1226533	1629	153	93	1249	99	93
1230966	301	35	100	285	30	100
1230769	1441	129	79	1467	107	79
1230607	239	30	100	264	29	100
1230309	254	32	96	290	30	96
1195906	336	38	100	344	35	100
1195838	1441	136	87	908	76	87
1195763	277	32	100	290	29	100
1225744	3496	317	89	2637	202	89
1224970	430	49	100	377	37	100
1226169	103	19	96	125	19	96
1243273	1039	100	95	903	75	95
1230752	3052	273	97	1840	142	97
1230583	298	35	100	325	33	100
1230278	1573	147	89	1058	90	89
1225990	857	85	127	584	51	127
1225890	303	36	97	240	27	97
1195760	441	50	100	436	43	100
1225734	1101	110	92	917	78	92
1224925	1010	101	128	763	66	128
1225428	112	20	100	143	20	100
1225217	3262	307	125	2837	225	125
1226487	118	21	92	142	21	92
1230916	3458	313	118	2723	206	118
1230732	612	67	90	539	51	90
1230552	141	22	96	178	23	96
1230263	57	15	64	69	15	64
1225955	1151	108	114	1123	90	114
1225883	127	22	53	120	20	53
1195754	279	33	100	314	31	100
1225724	731	80	78	547	54	78
1225627	1457	146	145	1268	104	145
1226138	287	36	97	292	32	97
1225193	960	93	104	876	72	104
1227140	317	37	94	281	30	94
1230895	226	30	97	205	25	97
