CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov
834976	435	49	97	275	31	97
835341	303	36	100	313	31	100
835195	366	42	100	348	36	100
932997	1223	116	136	1136	91	136
934574	614	66	94	618	57	94
934408	387	43	100	348	35	100
934219	383	44	100	358	37	100
933899	930	88	134	1042	81	134
934489	134	22	100	149	21	100
934230	2189	196	125	1881	142	125
934079	235	31	97	245	28	97
836991	655	68	122	615	55	122
834953	1615	150	96	1126	93	96
894195	171	24	100	168	21	100
835161	1700	163	94	1390	111	94
932976	794	76	162	683	57	162
934555	461	50	100	516	50	100
934399	2888	266	100	2989	233	100
934199	2787	257	49	3334	261	49
933897	997	94	109	698	59	109
933757	2319	213	82	2487	194	82
933489	6000	541	106	5299	386	106
934074	2747	247	79	2459	198	79
836803	1024	103	115	1005	84	115
834857	1276	121	68	1289	111	68
892736	246	32	100	230	28	100
892434	150	23	85	162	22	85
932882	1058	100	129	870	74	129
934543	215	30	100	269	30	100
934291	1679	156	122	1616	128	122
934172	894	88	96	711	62	96
933877	2131	192	120	1698	128	120
933751	206	28	100	223	26	100
934158	2843	257	123	2657	197	123
934073	1102	103	86	1026	83	86
893989	3064	276	122	2537	194	122
834814	302	35	100	273	29	100
892720	196	27	100	201	24	100
892418	12273	1033	85	12638	900	85
932847	581	60	130	484	44	130
934509	419	47	93	306	34	93
934285	276	33	100	249	28	100
933965	1513	139	71	1551	128	71
933868	1061	101	121	1071	87	121
933700	458	49	98	278	31	98
934141	305	36	100	261	29	100
934000	149	23	100	162	22	100
893978	423	47	100	384	38	100
892973	194	27	97	202	26	97
894176	1574	146	124	1777	141	124
892395	202	27	98	175	23	98
932829	343	39	100	325	33	100
934477	1097	103	98	1057	84	98
934268	640	65	128	610	53	128
933943	384	43	98	319	32	98
933800	712	72	129	642	55	129
933689	1456	134	91	1588	123	91
934130	1491	137	129	1921	145	129
933228	1109	102	89	949	77	89
893941	622	61	126	611	52	126
834766	918	91	94	904	77	94
835267	635	63	136	642	54	136
892320	344	40	97	303	32	97
932730	1140	107	138	1074	84	138
934460	886	86	92	565	51	92
934267	1107	105	111	1341	106	111
933942	441	47	100	374	37	100
933772	433	47	100	436	41	100
934278	2183	200	94	2356	186	94
934097	337	40	98	233	26	98
933114	864	85	91	974	83	91
893835	397	44	100	336	33	100
835439	432	48	100	475	46	100
835205	388	43	100	369	36	100
893029	291	36	100	279	31	100
932717	5217	468	102	4538	339	102
934450	2785	259	89	1726	138	89
934263	1171	108	131	1168	89	131
933934	1305	125	92	979	83	92
933769	1991	168	132	1407	104	132
934277	266	34	100	277	31	100
934094	199	26	98	181	22	98
933012	768	80	91	483	46	91
893834	944	86	122	1044	80	122
835372	573	61	83	620	56	83
894097	219	28	98	233	26	98
893027	455	51	98	452	44	98
893901	4197	375	124	3163	243	124
821338	514	54	100	512	48	100
821865	690	66	107	870	67	107
865396	1759	158	94	1362	109	94
822450	4029	338	117	3168	213	117
865299	4636	400	84	2269	172	84
822947	3010	274	115	2701	187	115
822889	2973	258	79	2205	168	79
822737	364	41	100	312	31	100
822624	1298	118	91	1385	106	91
806093	3626	331	115	3908	280	115
560899	5904	502	80	8470	615	80
560555	2502	237	129	1146	91	129
821992	3850	345	83	3010	225	83
821862	991	95	136	879	74	136
865394	2228	200	79	2471	184	79
822435	557	58	127	509	47	127
865276	1824	170	91	1591	126	91
822940	537	56	107	600	54	107
822863	176	25	100	169	22	100
822695	796	75	123	872	74	123
822605	136	22	100	118	19	100
806080	120	20	93	129	19	93
560891	653	65	85	826	69	85
560548	299	34	98	267	29	98
821962	1261	112	100	874	72	100
821858	885	88	127	975	80	127
865300	7597	628	80	3668	272	80
822430	1309	124	132	1010	83	132
865225	865	83	86	771	66	86
822939	975	94	127	1304	102	127
822833	556	57	96	528	48	96
822692	4698	412	114	2657	200	114
822588	305	37	100	320	34	100
806050	1427	136	127	1363	110	127
560873	1021	100	91	1113	90	91
560537	499	53	118	653	58	118
821944	8288	712	70	6769	483	70
821851	11175	973	111	8960	689	111
822480	7157	601	74	7282	523	74
822425	1586	146	120	1435	118	120
865201	725	70	89	618	54	89
822935	163	24	95	172	23	95
822819	1391	129	86	1008	82	86
822684	171	25	97	183	24	97
822581	1188	112	85	1309	105	85
806044	1295	127	126	1396	121	126
560871	553	57	77	410	39	77
560505	902	88	135	1092	95	135
821937	5314	457	82	5033	362	82
822540	1064	106	123	899	76	123
822478	925	85	90	980	78	90
822421	1705	160	118	1738	132	118
865156	1615	145	94	1928	146	94
822932	757	76	118	861	71	118
822780	2228	202	91	2148	165	91
822680	2179	192	113	2356	176	113
806143	284	34	98	335	34	98
806035	127	20	93	132	19	93
560781	2315	210	95	1734	131	95
560499	1325	119	123	664	56	123
821891	463	49	75	388	37	75
822514	1852	171	115	1932	163	115
822470	5447	468	70	2488	184	70
822420	1915	166	105	2082	168	105
865104	3346	301	74	2236	170	74
822931	147	22	95	156	22	95
822760	3298	289	74	4026	302	74
822672	105	18	90	119	19	90
806118	759	75	97	813	68	97
806033	169	24	97	169	23	97
560749	550	55	85	506	46	85
560490	436	48	121	498	50	121
821881	845	81	88	1105	92	88
822510	1283	121	123	1498	119	123
822463	3389	241	80	2846	180	80
822416	1036	83	128	1337	87	128
865061	1383	123	91	1150	89	91
822914	875	80	109	782	63	109
822755	265	35	100	235	29	100
822627	1203	116	126	1481	119	126
806117	1211	121	92	1395	116	92
560902	785	80	126	600	54	126
560584	1492	146	93	1322	112	93
560479	951	91	139	1116	93	139
821867	883	84	81	692	62	81
822507	399	47	85	386	42	85
822461	1268	93	80	1586	107	80
822414	275	31	88	210	24	88
865060	2946	248	73	2151	160	73
822906	1056	97	114	757	64	114
822750	921	95	105	935	87	105
822625	899	90	144	952	86	144
806098	517	58	89	422	43	89
560901	1256	126	129	1289	115	129
560577	976	100	98	769	69	98
560431	3572	335	119	4533	379	119
818672	217	28	100	221	26	100
818384	155	24	100	172	24	100
831853	189	26	96	178	23	96
831646	149	23	100	158	22	100
835857	129	21	92	141	21	92
835496	504	57	100	386	40	100
832952	127	21	96	150	21	96
833416	398	46	100	386	40	100
833248	206	28	97	171	23	97
803936	5740	505	93	7160	544	93
803811	519	56	94	444	44	94
803639	291	36	97	290	32	97
818608	1036	99	82	986	83	82
818383	496	54	100	380	38	100
831850	3119	270	86	1708	137	86
831638	1628	153	125	1628	130	125
835822	262	32	97	210	26	97
836124	420	49	100	449	44	100
832845	203	27	100	205	26	100
833392	212	29	100	207	25	100
832503	260	32	97	280	31	97
803894	1719	163	129	1587	131	129
803785	919	88	85	623	56	85
803624	142	22	97	176	23	97
818605	1170	109	75	928	77	75
818271	1798	172	118	1306	114	118
831791	336	41	97	344	36	97
832057	1145	109	113	1186	101	113
835821	125	21	95	99	17	95
836100	139	22	98	157	22	98
832825	5552	469	78	2736	201	78
832638	202	27	97	219	26	97
833225	3453	303	75	2935	223	75
803887	3053	273	98	3158	255	98
803776	389	45	97	340	36	97
803615	267	33	98	269	29	98
818488	1915	177	88	1893	150	88
818194	1171	115	119	617	56	119
831751	576	60	78	693	61	78
831723	2360	223	119	1865	150	119
835808	177	25	95	168	23	95
836095	134	21	98	145	20	98
833537	916	93	83	1012	88	83
833327	596	62	98	381	37	98
833192	1768	169	93	1487	124	93
803875	3884	370	113	1867	148	113
803765	166	25	97	194	25	97
803614	426	49	100	403	41	100
818486	2212	202	78	981	83	78
831995	703	73	112	883	78	112
831680	1845	166	86	1793	137	86
835931	227	30	100	220	27	100
835805	254	32	96	246	28	96
836085	138	22	98	150	22	98
833529	5382	470	69	4576	342	69
832578	337	41	96	333	35	96
833188	4756	413	69	4253	318	69
803870	259	33	97	290	32	97
803724	2107	193	87	1280	106	87
803610	220	30	97	241	29	97
818413	2683	247	82	3458	266	82
831954	967	96	105	927	77	105
831669	265	33	98	217	26	98
835901	228	30	91	195	23	91
836077	186	26	98	183	23	98
833510	1519	140	96	1195	101	96
833291	329	39	98	296	32	98
807022	214	28	100	160	22	100
803854	1498	143	118	865	76	118
803675	702	71	74	598	55	74
804338	367	44	98	328	34	98
818409	926	90	76	1327	109	76
831943	226	31	98	287	33	98
831668	1407	129	74	588	53	74
835890	233	32	95	277	33	95
835510	284	36	93	318	34	93
836062	312	40	100	257	31	100
832768	401	46	94	375	40	94
833286	584	64	97	436	45	97
807019	982	97	70	936	83	70
803839	2969	293	98	2982	256	98
803673	918	88	67	790	68	67
804310	3176	299	107	2413	202	107
818391	1278	121	85	1409	115	85
831907	988	104	120	1319	109	120
831667	192	27	97	195	25	97
835858	635	68	97	656	60	97
835499	136	22	97	134	20	97
836058	196	28	98	166	23	98
833435	1787	170	90	1425	118	90
833279	132	22	98	153	21	98
803970	156	24	98	189	24	98
803834	2421	230	111	1554	128	111
803663	156	24	98	154	22	98
804279	2863	259	114	2488	196	114
1005708	306	35	100	244	27	100
1005622	888	84	115	817	69	115
1006182	949	88	91	735	63	91
1004980	710	66	117	662	54	117
1004951	2835	240	89	2921	222	89
1004915	392	41	86	301	30	86
1004868	1221	108	86	610	53	86
1004823	758	72	78	700	60	78
1004734	185	25	94	212	25	94
1005136	910	86	111	827	70	111
1005107	10255	830	77	10791	765	77
1005059	2904	256	61	2218	174	61
1005694	1362	131	94	823	71	94
1005619	353	39	89	291	30	89
1006179	192	26	98	177	23	98
1004978	192	26	96	181	22	96
1004950	221	29	97	211	26	97
1004907	1683	156	123	1526	121	123
1004862	2435	220	84	1544	121	84
1004819	1393	126	121	751	63	121
1004729	2000	182	87	1983	152	87
1005135	354	41	95	260	29	95
1005097	11535	996	77	13510	996	77
1005058	928	88	122	591	53	122
1005693	1019	94	84	966	79	84
1005613	1378	119	105	1049	81	105
1006137	1466	131	82	1662	128	82
1004969	310	34	87	249	26	87
1004944	240	31	96	250	29	96
1004901	203	26	83	184	22	83
1004859	5143	346	83	2590	168	83
1004816	1588	118	65	1703	113	65
1004663	447	45	100	382	35	100
1005132	1311	95	118	736	60	118
1005092	540	56	100	506	47	100
1005055	2255	189	142	1598	124	142
1005692	759	74	84	825	68	84
1005599	7753	625	104	6716	473	104
1006111	294	35	97	291	31	97
1004968	197	26	95	235	27	95
1004943	654	70	84	620	56	84
1004889	3689	334	62	4013	314	62
1004858	1637	131	85	1706	115	85
1004804	281	31	83	200	22	83
1004638	673	63	77	450	39	77
1005130	271	32	100	240	27	100
1005084	1111	101	87	595	51	87
1005048	561	58	108	524	47	108
1005671	347	39	98	372	36	98
1005594	158	23	100	160	22	100
1006092	16229	1340	74	18757	1313	74
1004964	812	75	110	634	54	110
1004942	528	54	100	539	48	100
1004888	1042	93	111	920	73	111
1004852	2607	215	82	3394	246	82
1004802	1620	132	111	1599	117	111
1005164	1136	102	87	1064	86	87
1005129	223	27	100	217	25	100
1005079	328	38	98	383	38	98
1005045	1606	143	126	1037	83	126
1005668	3214	278	90	1648	125	90
1006236	932	85	138	891	73	138
1006021	144	22	98	159	21	98
1004957	860	76	121	755	61	121
1004940	979	91	95	910	74	95
1004885	846	79	130	820	67	130
1004845	1457	130	96	847	69	96
1004783	1283	115	145	1013	82	145
1005145	766	75	87	921	75	87
1005128	195	25	100	163	21	100
1005078	1679	154	92	937	76	92
1005031	573	56	123	456	42	123
1005664	3892	332	85	2562	194	85
1006235	1084	100	123	1154	90	123
1006018	14716	1236	80	16805	1210	80
1004955	802	76	113	569	50	113
1004936	584	60	100	440	42	100
1004884	1749	156	111	1744	135	111
1004840	3022	271	82	3386	255	82
1004778	506	50	100	407	38	100
1005141	2420	215	85	2546	194	85
1005115	628	60	90	568	50	90
1005075	1121	105	78	999	84	78
1005030	1335	119	120	1254	98	120
1005637	816	78	82	810	67	82
1006233	1259	112	125	1245	97	125
1004953	1494	130	132	931	73	132
1004924	287	36	100	305	32	100
1004870	168	23	98	185	22	98
1004828	1201	115	88	1214	98	88
1004755	283	33	100	297	30	100
1005138	896	88	84	808	69	84
1005109	193	26	100	206	24	100
1005063	363	42	100	396	38	100
1005022	1379	127	134	915	75	134
519411	1235	118	96	1238	100	96
519234	255	31	100	217	24	100
519074	1754	163	93	1417	113	93
517763	342	38	100	469	41	100
517641	7214	632	82	3219	247	82
517589	2469	217	118	1173	90	118
517752	964	91	85	774	66	85
516869	1510	136	138	1420	106	138
517492	1409	133	98	1164	94	98
517456	44033	3710	114	31037	2150	114
517410	1499	138	92	1149	93	92
518682	1412	134	83	1676	128	83
519231	1053	102	134	1246	100	134
517989	761	76	98	598	52	98
517757	511	54	122	459	43	122
517630	1731	161	91	1380	109	91
517579	1121	107	130	936	80	130
517728	2689	240	79	1713	134	79
516843	1648	148	121	730	63	121
516758	1691	152	89	1008	81	89
517450	2794	251	113	1550	124	113
517398	1220	113	92	930	75	92
517328	3450	305	107	2163	168	107
518681	985	96	83	1194	98	83
519175	1882	168	126	2004	151	126
517749	856	81	128	688	57	128
517628	1372	123	94	1156	92	94
517569	1481	134	124	1899	144	124
517705	8907	728	77	3142	233	77
516834	537	56	96	474	43	96
517486	954	88	92	754	65	92
517448	2083	187	122	1280	99	122
517397	2745	235	83	2846	218	83
517326	6613	548	121	3141	225	121
519375	1061	103	85	480	44	85
519159	806	78	124	748	65	124
517799	1467	131	77	1362	102	77
517746	167	24	96	178	23	96
517625	3033	259	83	1430	107	83
517558	938	92	119	838	72	119
516984	2357	206	84	1411	106	84
517562	1080	103	126	789	66	126
516749	1765	161	81	1138	88	81
517447	1906	179	111	2380	185	111
516668	1639	150	88	1735	130	88
517318	2340	213	125	1368	111	125
519315	743	72	100	588	53	100
519153	195	26	98	216	25	98
517797	1390	122	85	793	65	85
517745	641	64	113	441	40	113
517620	5159	429	79	3546	265	79
517556	288	34	98	397	37	98
516935	807	77	86	778	66	86
516809	1129	101	135	978	74	135
517477	507	54	98	456	44	98
516714	2384	207	115	1343	101	115
516594	1514	141	127	1969	143	127
519303	177	25	100	194	24	100
519108	585	61	124	720	62	124
517793	490	53	81	545	48	81
517721	1443	138	124	969	80	124
517601	519	54	83	559	49	83
516928	1334	121	83	931	74	83
517502	566	58	129	428	41	129
516742	709	70	89	611	53	89
517433	2286	211	112	1690	135	112
516646	19600	1685	78	7826	573	78
516571	893	88	132	765	65	132
519291	1353	128	86	920	78	86
519082	1043	99	125	1066	83	125
517785	1211	117	89	795	69	89
517700	1509	137	136	1385	103	136
517600	725	72	86	662	60	86
517657	1241	114	86	833	70	86
517500	1411	123	124	776	62	124
517468	3635	313	81	3032	230	81
517428	1140	103	126	1247	95	126
517338	2466	221	91	1535	122	91
516569	854	79	121	774	62	121
519243	379	43	73	412	40	73
519076	2146	190	116	1473	114	116
517772	14672	1308	70	5582	412	70
517695	8947	749	112	6137	442	112
517590	541	59	87	508	47	87
517525	829	81	127	971	82	127
516901	855	85	93	698	60	93
517493	989	91	112	846	72	112
517467	8178	721	75	3180	237	75
517425	988	93	136	697	60	136
517335	1636	152	92	1160	92	92
517293	420	47	119	425	42	119
374295	1343	123	88	1403	103	88
387455	9474	800	107	3440	257	107
368082	1631	145	114	1873	141	114
368571	4684	407	91	2502	183	91
368208	1749	156	117	1693	126	117
350397	1274	114	89	1328	98	89
353108	2511	209	123	1877	136	123
335886	2651	224	132	2757	201	132
335766	1444	126	89	1250	93	89
335406	2064	174	128	1867	138	128
386561	3313	286	97	2570	200	97
389904	1447	125	123	1486	109	123
368496	2341	203	92	2078	164	92
367244	1279	105	121	1420	102	121
367815	1345	121	88	1177	95	88
367694	2227	179	126	2158	151	126
353114	3087	261	94	1921	145	94
350321	180	24	89	178	21	89
335869	2965	255	120	2316	165	120
335583	3034	263	92	2646	202	92
335326	3484	272	120	2429	157	120
388641	320	36	93	354	34	93
386658	2800	225	121	2163	155	121
368485	2141	185	86	1451	108	86
367240	306	35	94	331	32	94
368524	1492	135	85	1461	111	85
367583	1773	155	117	1651	129	117
349430	1853	166	84	1992	148	84
350211	216	27	94	230	26	94
335845	966	91	117	701	61	117
335555	6176	533	81	3857	271	81
335310	824	76	118	631	56	118
374897	907	86	82	582	53	82
385445	400	43	89	403	37	89
368442	1759	152	94	2525	189	94
367239	862	82	119	1001	82	119
368866	1832	161	92	1840	139	92
367377	2787	244	123	1543	118	123
352633	2673	219	91	2563	183	91
350186	416	45	96	481	44	96
335828	6822	583	105	4178	300	105
335551	1152	102	90	1071	84	90
335228	1425	132	125	1361	107	125
373913	1635	155	90	1769	134	90
374302	6674	566	121	3351	256	121
367559	814	81	84	1029	81	84
373019	2089	174	119	1310	100	119
368807	1095	104	86	1165	90	86
367133	377	40	96	478	43	96
350139	319	36	93	293	30	93
335816	846	78	117	789	64	117
335544	2014	179	92	1462	112	92
386989	3175	270	91	2403	179	91
373989	2336	206	131	2125	162	131
368211	3149	266	94	2157	156	94
367954	1650	144	127	958	77	127
368514	3021	250	91	3113	213	91
367026	6967	572	109	4265	292	109
354281	2564	218	104	2051	149	104
349842	440	44	86	437	37	86
335808	303	33	89	319	31	89
337692	6285	493	82	2966	209	82
348237	272	31	88	176	21	88
374550	1207	113	94	900	75	94
368199	377	37	88	428	36	88
368660	2282	180	128	1684	121	128
368453	466	47	94	474	41	94
353553	1789	168	96	1865	143	96
349510	1018	90	129	936	73	129
335781	4318	353	108	2886	204	108
335452	2831	254	93	1442	113	93
335141	3118	256	127	2421	170	127
387511	2805	236	97	2609	198	97
367362	472	42	92	563	45	92
367889	2175	166	121	1924	132	121
353542	1623	149	96	1071	92	96
349478	1971	174	131	1192	96	131
335896	911	89	87	1024	87	87
335768	1217	112	130	1491	120	130
335436	2244	205	97	1096	91	97
349681	2075	183	134	1855	146	134
960057	748	72	72	787	62	72
959903	172	24	98	152	21	98
944798	183	26	98	177	23	98
944729	174	25	98	192	24	98
935643	198	27	96	257	28	96
921872	4596	403	74	4775	349	74
922316	1394	127	116	767	69	116
367979	143	22	93	153	21	93
368464	283	34	100	245	28	100
368180	463	50	97	440	41	97
367410	1824	169	116	1846	151	116
960038	263	31	97	238	26	97
959898	342	38	100	322	33	100
944794	1409	130	86	2028	158	86
944538	693	66	76	686	59	76
944386	806	79	77	684	59	77
935548	293	35	100	238	28	100
921804	1085	104	86	1011	84	86
922250	1828	172	116	2316	192	116
368696	184	26	100	178	23	100
368452	278	34	100	288	32	100
367405	186	26	96	200	25	96
960128	1368	130	128	768	69	128
960022	409	46	100	323	33	100
960956	4614	422	64	5406	423	64
944788	623	63	96	505	46	96
944532	3487	327	94	3721	303	94
935627	294	36	100	265	29	100
935539	347	42	97	412	44	97
921775	285	35	100	261	29	100
921488	1468	140	97	994	86	97
367924	304	37	96	385	39	96
366999	1268	118	116	1170	97	116
367322	200	28	98	228	27	98
960124	386	44	98	329	35	98
960016	209	28	97	223	26	97
960951	1474	143	126	1338	113	126
944778	583	62	100	469	46	100
944514	161	24	97	146	21	97
944340	598	63	76	643	58	76
935514	3366	300	111	1327	113	111
922453	967	96	84	864	74	84
922185	713	68	89	753	64	89
368622	405	46	100	419	41	100
367698	526	55	100	533	50	100
368032	249	32	100	277	31	100
960079	317	38	100	351	37	100
959949	619	67	100	522	49	100
960947	171	26	100	175	24	100
944766	331	40	100	323	34	100
944489	258	33	100	261	30	100
944331	116	21	96	137	20	96
935477	401	46	100	428	44	100
921690	1639	158	73	1169	99	73
368882	259	33	100	271	30	100
367878	171	26	100	172	23	100
368355	679	70	83	678	62	83
368000	214	29	100	228	27	100
960032	232	30	100	196	25	100
959937	829	85	84	520	49	84
960902	297	36	100	313	33	100
944765	133	22	100	159	22	100
944451	416	47	100	297	32	100
944309	281	36	100	212	27	100
935452	2649	242	113	2808	221	113
921656	1848	176	92	1148	99	92
368799	322	38	100	343	36	100
368564	77	17	98	76	16	98
368286	882	91	103	818	73	103
355892	349	42	100	387	40	100
960026	615	66	97	557	52	97
959926	2789	261	89	2739	218	89
944886	273	34	100	254	29	100
944739	148	23	98	163	22	98
944404	227	30	100	195	24	100
944304	160	25	98	143	21	98
921936	993	103	105	809	74	105
921646	179	26	100	197	25	100
368781	186	27	98	217	26	98
368542	1176	116	87	711	63	87
368273	694	71	92	833	75	92
355881	1275	125	73	1151	95	73
959952	1444	141	107	1300	113	107
959923	161	25	100	161	22	100
944882	170	25	97	186	23	97
944734	160	24	100	167	23	100
935589	484	52	97	355	37	97
921930	709	75	96	628	57	96
922327	1959	183	87	1627	132	87
368778	577	62	113	638	57	113
368515	231	30	97	220	27	97
367538	175	26	98	207	25	98
371145	317	39	98	339	36	98
959909	1437	137	120	2492	187	120
2101422	2303	210	97	1908	155	97
2101664	1824	169	109	1791	142	109
2101513	4299	374	75	3294	258	75
2102138	4090	366	115	3140	234	115
2101351	776	78	88	734	64	88
2101205	1564	145	126	1716	132	126
2101599	1909	175	128	1418	114	128
2102134	5233	461	123	3926	301	123
2101337	1664	155	82	1124	96	82
2101189	431	47	98	422	41	98
2101848	1317	124	81	1046	89	81
2101588	938	90	100	718	62	100
2102126	1209	109	105	874	72	105
2101335	2590	233	84	996	84	84
2101183	3323	287	122	2854	203	122
2101575	4641	417	122	5036	360	122
2102178	2866	255	82	2405	188	82
2102122	2092	194	124	2149	166	124
2101286	924	96	92	875	81	92
2101175	3078	269	92	2772	208	92
2101813	290	36	89	300	34	89
2101551	6357	558	105	7034	523	105
2102169	252	33	91	239	29	91
2102081	1950	180	117	2008	153	117
2101278	1384	127	91	1211	99	91
2101164	3541	305	119	3328	248	119
2101811	5435	483	82	5723	444	82
2101541	4190	384	115	3796	291	115
2102165	2782	254	87	1151	97	87
2102076	1469	137	125	1074	85	125
2101239	946	92	83	819	70	83
2101142	2504	230	104	2791	217	104
2101717	847	82	88	792	67	88
2101537	187	26	95	169	23	95
2102154	811	75	73	697	59	73
2102061	752	73	107	801	67	107
2101209	886	84	86	664	58	86
2101885	1518	139	130	1724	139	130
2101710	3208	284	85	3240	245	85
2101536	1842	164	128	1729	135	128
2102153	1626	148	92	1904	145	92
2102060	1040	95	127	876	71	127
533455	282	34	98	217	26	98
533202	499	53	97	487	46	97
524947	960	88	129	815	64	129
524877	3021	266	81	3130	238	81
524825	1042	93	121	786	61	121
525184	449	47	100	313	32	100
524761	180	24	92	184	21	92
524644	2549	226	91	2030	153	91
524427	1718	142	121	1449	101	121
524297	660	65	84	534	48	84
524255	893	79	107	701	54	107
533454	1971	188	85	2010	159	85
534075	380	44	70	365	38	70
533126	1091	105	86	856	72	86
524945	971	95	130	738	66	130
524873	1446	136	89	1148	92	89
524824	895	91	121	732	66	121
525182	169	25	96	151	21	96
524741	424	47	117	378	39	117
524616	487	52	80	393	37	80
524422	1986	187	117	1612	139	117
524294	1102	105	94	831	69	94
524228	1134	109	132	1175	103	132
534171	472	50	98	429	40	98
534063	1556	137	91	1580	116	91
532880	21324	1817	78	11810	854	78
524821	220	29	95	246	27	95
525180	726	60	87	573	44	87
524737	521	47	105	415	34	105
524595	474	48	98	403	37	98
524293	484	52	100	429	41	100
524225	320	36	100	279	29	100
534168	1053	102	85	798	67	85
533306	652	66	119	776	70	119
524992	1375	129	94	1582	121	94
532924	562	58	121	611	57	121
524853	485	54	87	465	45	87
532722	486	54	125	515	51	125
525114	655	58	87	780	57	87
524714	704	61	120	654	54	120
524394	166	23	100	172	22	100
524292	5924	512	80	7137	523	80
524182	3054	267	112	3238	248	112
534159	1736	156	93	1457	114	93
534033	398	44	100	378	37	100
524901	678	66	116	621	54	116
524848	752	72	76	433	41	76
532703	1529	141	132	1062	88	132
533113	806	77	86	789	66	86
524713	1142	104	117	808	67	117
524499	214	28	98	187	23	98
524391	817	78	121	1031	83	121
524275	2225	200	82	2096	160	82
534150	768	76	96	592	54	96
524896	932	92	141	784	68	141
524846	11386	992	80	2867	219	80
533243	973	95	129	1024	86	129
525071	855	83	95	717	61	95
524668	1624	150	122	1792	138	122
524475	1277	122	94	1340	109	94
524388	432	46	100	359	36	100
524272	176	25	100	189	24	100
524176	307	36	100	325	33	100
533418	1006	98	92	869	73	92
533276	455	48	100	419	40	100
524967	721	71	77	859	70	77
524892	4392	361	109	3014	206	109
524845	1828	169	94	2270	178	94
533239	513	52	93	409	37	93
525061	2661	236	87	2146	166	87
524664	2155	184	122	1881	141	122
524474	2309	202	92	2405	181	92
524351	3538	298	93	3678	271	93
524271	1524	140	91	1496	118	91
524158	958	87	117	953	75	117
534113	1498	138	95	1199	96	95
533272	682	70	123	746	65	123
524966	792	77	84	644	55	84
524878	1034	96	128	775	65	128
524842	2080	189	89	1425	111	89
533220	637	63	119	628	55	119
524763	412	45	83	411	39	83
524645	947	87	128	1047	83	128
524298	1947	174	123	1598	123	123
524270	291	35	98	260	29	98
524157	5326	461	123	4115	300	123
400531	1177	111	86	1385	110	86
400170	1274	122	129	1248	107	129
1096744	1286	117	92	1466	114	92
1095780	790	81	112	733	67	112
1096104	893	86	80	1104	88	80
1079256	191	27	100	214	26	100
1079133	380	42	96	411	39	96
1094321	2192	191	129	2284	172	129
1066704	477	53	98	467	45	98
1065901	284	34	100	311	32	100
1066483	165	25	100	195	25	100
1067050	684	72	105	760	68	105
400526	2354	220	93	2944	235	93
402616	256	31	96	285	29	96
1096699	160	24	97	150	21	97
1095730	3743	317	101	3686	259	101
1096083	231	31	97	259	30	97
1079242	3210	287	115	4591	331	115
1095167	1258	118	96	880	74	96
1094315	873	81	118	863	65	118
1065990	173	25	91	187	24	91
1067314	648	64	101	650	54	101
1066455	241	32	100	263	30	100
1067041	394	43	98	381	36	98
400481	1204	118	90	1155	93	90
1096647	642	65	100	554	49	100
1097079	1479	138	124	2651	214	124
1096050	1705	162	92	1537	123	92
1079127	7587	687	76	7734	566	76
1094143	1866	166	124	1889	155	124
1066697	1160	114	84	1122	90	84
1065892	705	74	112	763	72	112
1066450	1965	182	91	2054	159	91
1065584	1150	111	115	850	75	115
401189	1867	167	88	1892	148	88
389774	1907	164	137	1658	120	137
1096631	1396	122	86	1507	115	86
1096258	259	32	95	312	32	95
1095313	242	31	97	253	29	97
1079183	371	44	96	382	39	96
1079125	2998	275	79	3245	252	79
1066916	1408	136	128	1222	95	128
1065954	985	93	89	1061	87	89
1066582	312	37	100	401	38	100
1066446	3672	316	74	3706	273	74
1065569	3184	284	118	3119	231	118
400449	1955	179	98	1951	151	98
1096942	278	34	100	297	33	100
1096615	431	48	100	423	41	100
1096212	242	30	100	254	29	100
1096039	1963	184	95	2147	168	95
1079180	329	39	100	335	35	100
1095148	586	61	100	641	56	100
1066907	895	86	120	575	54	120
1065951	321	39	100	375	39	100
1065847	619	63	98	743	69	98
1066442	165	24	100	190	24	100
1066291	887	86	143	733	66	143
400429	1237	119	102	1280	101	102
1096831	685	69	103	802	66	103
1095873	1729	159	86	2159	161	86
1094784	6928	592	110	3641	259	110
1096032	2919	255	83	3976	282	83
1079170	780	78	114	874	73	114
1079107	1439	132	98	1409	109	98
1066898	1074	97	122	1179	90	122
1065935	3697	323	70	3903	297	70
1067290	297	35	100	288	30	100
1067122	1179	109	95	1070	85	95
1066282	1016	95	124	1078	86	124
400361	3169	293	78	3083	237	78
1097545	2094	197	126	2326	189	126
1096595	577	51	98	531	44	98
1096012	1973	168	93	1993	140	93
1079162	104	18	100	143	20	100
1093696	1885	174	92	2126	164	92
1066733	539	55	100	482	45	100
1065922	2862	261	97	2609	202	97
1066557	739	69	104	838	69	104
1065669	1630	148	88	2112	158	88
1064754	9409	775	119	6663	479	119
400263	652	66	80	685	59	80
1097475	762	74	110	921	76	110
1095799	701	62	82	677	51	82
1096179	1333	108	128	1041	75	128
1079266	2211	184	91	2647	185	91
1095181	1496	132	129	1189	94	129
1094366	523	55	100	463	44	100
1066710	1513	139	129	1800	139	129
1065920	403	44	100	446	43	100
1066484	6650	588	104	7485	573	104
1065627	10341	886	85	11847	862	85
1066145	892	87	130	958	83	130
1040019	679	67	79	590	54	79
1038959	4799	420	101	2784	203	101
